Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Stephen Gionta,2016-17,NYI,R,C,26,1,5,6,+9,2,0.23,1,6,0,0,0,0,0,0,17,5.9,11:12,46.7
Josh Gorges,2016-17,BUF,L,D,66,1,5,6,-3,50,0.09,1,6,0,0,0,0,0,0,40,2.5,18:27,0.0
Matt Tennyson,2016-17,CAR,R,D,45,0,6,6,-13,6,0.13,0,6,0,0,0,0,0,0,36,0.0,13:17,--
Dalton Prout,2016-17,"CBJ,NJD",R,D,29,0,6,6,-1,44,0.21,0,6,0,0,0,0,0,0,13,0.0,13:58,--
Carl Gunnarsson,2016-17,STL,L,D,56,0,6,6,-5,4,0.11,0,6,0,0,0,0,0,0,32,0.0,13:36,--
Brock Boeser,2016-17,VAN,R,R,9,4,1,5,0,0,0.56,2,3,2,2,0,0,0,1,25,16.0,16:13,--
J.T. Compher,2016-17,COL,R,L,21,3,2,5,0,4,0.24,2,4,1,1,0,0,0,1,30,10.0,14:56,47.6
Noel Acciari,2016-17,BOS,R,C,29,2,3,5,+3,16,0.17,2,5,0,0,0,0,0,0,24,8.3,10:22,37.9
Kyle Connor,2016-17,WPG,L,L,20,2,3,5,-7,4,0.25,2,3,0,2,0,0,0,1,24,8.3,12:13,50.0
Gustav Forsling,2016-17,CHI,L,D,38,2,3,5,+3,4,0.13,2,4,0,1,0,0,0,0,48,4.2,14:49,--
Dmitry Kulikov,2016-17,BUF,L,D,47,2,3,5,-26,26,0.11,1,2,1,3,0,0,0,0,42,4.8,21:54,--
Jimmy Hayes,2016-17,BOS,R,R,58,2,3,5,-3,29,0.09,2,5,0,0,0,0,0,1,74,2.7,9:14,25.5
Tyler Myers,2016-17,WPG,R,D,11,2,3,5,+5,13,0.45,2,4,0,0,0,1,0,0,16,12.5,22:12,--
Julius Honka,2016-17,DAL,R,D,16,1,4,5,-4,4,0.31,1,4,0,1,0,0,1,1,34,2.9,16:52,--
Garnet Hathaway,2016-17,CGY,R,R,26,1,4,5,0,44,0.19,1,5,0,0,0,0,0,0,22,4.6,9:08,52.6
Michael McCarron,2016-17,MTL,R,R,31,1,4,5,-4,41,0.16,1,5,0,0,0,0,0,0,31,3.2,9:53,43.4
Andrej Nestrasil,2016-17,CAR,L,C,19,1,4,5,-3,2,0.26,1,5,0,0,0,0,0,0,27,3.7,10:54,30.0
Taylor Chorney,2016-17,WSH,L,D,18,1,4,5,+8,11,0.28,1,5,0,0,0,0,0,1,19,5.3,14:16,--
Tom Gilbert,2016-17,LAK,R,D,18,1,4,5,-4,6,0.28,1,4,0,1,0,0,0,0,12,8.3,15:27,--
Brendan Gaunce,2016-17,VAN,L,C,57,0,5,5,-2,33,0.09,0,5,0,0,0,0,0,0,51,0.0,9:29,51.2
Seth Griffith,2016-17,"TOR,FLA",R,C,24,0,5,5,+6,8,0.21,0,4,0,1,0,0,0,0,21,0.0,12:44,25.0
Zach Redmond,2016-17,MTL,R,D,16,0,5,5,+6,2,0.31,0,5,0,0,0,0,0,0,12,0.0,12:19,--
Cody Goloubef,2016-17,COL,R,D,33,0,5,5,-11,25,0.15,0,5,0,0,0,0,0,0,35,0.0,16:59,--
John-Michael Liles,2016-17,BOS,L,D,36,0,5,5,+1,4,0.14,0,2,0,3,0,0,0,0,36,0.0,16:12,100.0
Nick Baptiste,2016-17,BUF,R,R,14,3,1,4,+1,6,0.29,3,4,0,0,0,0,0,0,16,18.8,9:14,33.3
Chris Thorburn,2016-17,WPG,R,R,64,3,1,4,-7,95,0.06,2,3,0,0,1,1,0,0,36,8.3,6:59,50.0
Yohann Auvitu,2016-17,NJD,L,D,25,2,2,4,+1,2,0.16,2,3,0,1,0,0,0,0,54,3.7,15:36,--
Brandon Tanev,2016-17,WPG,L,L,51,2,2,4,-6,26,0.08,2,4,0,0,0,0,0,1,54,3.7,10:41,100.0
Sergey Kalinin,2016-17,NJD,L,C,43,2,2,4,-14,15,0.09,2,4,0,0,0,0,0,0,38,5.3,12:48,41.4
Ryan Carpenter,2016-17,SJS,R,C,11,2,2,4,+5,4,0.36,2,4,0,0,0,0,0,0,20,10.0,10:23,45.3
Justin Bailey,2016-17,BUF,R,R,32,2,2,4,0,4,0.13,2,4,0,0,0,0,0,1,36,5.6,10:38,0.0
Iiro Pakarinen,2016-17,EDM,R,R,14,2,2,4,+2,2,0.29,2,4,0,0,0,0,0,1,15,13.3,8:55,0.0
Harry Zolnierczyk,2016-17,NSH,L,L,24,2,2,4,-2,10,0.17,2,4,0,0,0,0,0,0,19,10.5,8:52,42.1
Gabriel Dumont,2016-17,TBL,R,C,39,2,2,4,+1,29,0.10,2,4,0,0,0,0,0,0,34,5.9,9:40,55.0
Brayden McNabb,2016-17,LAK,L,D,49,2,2,4,+1,54,0.08,2,4,0,0,0,0,0,0,47,4.3,15:04,--
Ben Smith,2016-17,"COL,TOR",R,R,40,2,2,4,-7,4,0.10,2,4,0,0,0,0,0,0,30,6.7,11:28,51.5
Chris Terry,2016-17,MTL,L,L,14,2,2,4,-1,4,0.29,2,4,0,0,0,0,0,0,15,13.3,9:53,50.0
Ryan Callahan,2016-17,TBL,R,R,18,2,2,4,-4,23,0.22,2,4,0,0,0,0,0,1,22,9.1,14:09,55.6
Mark Stuart,2016-17,WPG,L,D,42,2,2,4,+4,27,0.10,2,4,0,0,0,0,0,1,24,8.3,12:27,--
Vernon Fiddler,2016-17,"NJD,NSH",L,C,59,2,2,4,-15,66,0.07,1,3,0,0,1,1,0,0,48,4.2,11:39,53.7
Shawn Thornton,2016-17,FLA,R,L,50,2,2,4,-7,67,0.08,2,4,0,0,0,0,0,0,42,4.8,7:41,33.3
John Quenneville,2016-17,NJD,L,C,12,1,3,4,+1,2,0.33,0,2,1,2,0,0,0,0,21,4.8,13:42,--
Curtis Lazar,2016-17,"OTT,CGY",R,C,37,1,3,4,-8,4,0.11,1,4,0,0,0,0,0,0,26,3.9,9:08,39.4
John Hayden,2016-17,CHI,R,C,12,1,3,4,+3,4,0.33,1,4,0,0,0,0,0,0,22,4.6,11:41,--
Cory Conacher,2016-17,TBL,L,C,11,1,3,4,0,4,0.36,0,3,1,1,0,0,0,0,16,6.3,11:34,50.0
Marcus Sorensen,2016-17,SJS,L,L,19,1,3,4,-1,4,0.21,1,4,0,0,0,0,0,1,27,3.7,10:49,75.0
Anton Lander,2016-17,EDM,L,C,22,1,3,4,+2,6,0.18,1,4,0,0,0,0,0,0,12,8.3,9:46,56.0
Cameron Gaunce,2016-17,PIT,L,D,12,1,3,4,+1,13,0.33,1,4,0,0,0,0,0,0,8,12.5,12:31,--
Robert Bortuzzo,2016-17,STL,R,D,38,1,3,4,+11,15,0.11,1,4,0,0,0,0,0,0,45,2.2,14:05,--
Derek Dorsett,2016-17,VAN,R,R,14,1,3,4,-6,33,0.29,1,4,0,0,0,0,0,0,24,4.2,9:56,100.0
Chris Neil,2016-17,OTT,R,R,53,1,3,4,-11,63,0.08,1,4,0,0,0,0,0,0,42,2.4,7:34,--
Slater Koekkoek,2016-17,TBL,L,D,29,0,4,4,-4,8,0.14,0,4,0,0,0,0,0,0,27,0.0,12:59,--
Luke Witkowski,2016-17,TBL,R,D,34,0,4,4,-1,39,0.12,0,4,0,0,0,0,0,0,24,0.0,9:52,--
Derek Grant,2016-17,"BUF,NSH,BUF",L,C,46,0,4,4,-5,24,0.09,0,4,0,0,0,0,0,0,40,0.0,9:46,52.3
Jakub Kindl,2016-17,FLA,L,D,39,0,4,4,-11,28,0.10,0,4,0,0,0,0,0,0,41,0.0,14:41,--
Nick Schultz,2016-17,PHI,L,D,28,0,4,4,+1,10,0.14,0,4,0,0,0,0,0,0,25,0.0,15:15,--
Christian Fischer,2016-17,ARI,R,R,7,3,0,3,0,0,0.43,3,3,0,0,0,0,0,1,10,30.0,12:20,--
Nikolay Goldobin,2016-17,"SJS,VAN",L,R,14,3,0,3,0,0,0.21,3,3,0,0,0,0,0,1,14,21.4,11:22,--
Adam Erne,2016-17,TBL,L,L,26,3,0,3,-9,11,0.12,3,3,0,0,0,0,0,0,40,7.5,11:48,0.0
Josh Archibald,2016-17,PIT,R,R,10,3,0,3,+3,4,0.30,2,2,0,0,1,1,0,0,11,27.3,10:52,0.0
Frederik Gauthier,2016-17,TOR,L,C,21,2,1,3,+2,23,0.14,2,3,0,0,0,0,0,0,15,13.3,9:42,51.1
Laurent Dauphin,2016-17,ARI,L,C,24,2,1,3,-2,12,0.13,1,2,0,0,1,1,0,1,32,6.3,10:55,45.1
Kyle Rau,2016-17,FLA,L,C,24,2,1,3,-3,4,0.13,2,3,0,0,0,0,0,0,21,9.5,9:36,66.7
Ryan Garbutt,2016-17,ANA,L,C,27,2,1,3,-3,20,0.11,2,2,0,0,0,1,0,1,26,7.7,9:10,63.6
Michael Bournival,2016-17,TBL,L,L,19,2,1,3,-3,2,0.16,2,3,0,0,0,0,0,0,25,8.0,10:09,33.3
Shane Harper,2016-17,FLA,R,R,14,2,1,3,-1,18,0.21,2,3,0,0,0,0,0,0,13,15.4,10:18,--
Jordin Tootoo,2016-17,CHI,R,R,50,2,1,3,-6,28,0.06,2,3,0,0,0,0,0,0,43,4.7,6:45,100.0
Scott Harrington,2016-17,CBJ,L,D,22,1,2,3,+3,10,0.14,1,3,0,0,0,0,0,0,16,6.3,13:00,--
Kenny Agostino,2016-17,STL,L,L,7,1,2,3,0,2,0.43,1,2,0,1,0,0,0,0,17,5.9,12:47,--
Mark Borowiecki,2016-17,OTT,L,D,70,1,2,3,-3,154,0.04,1,3,0,0,0,0,0,0,50,2.0,14:01,100.0
Zac Dalpe,2016-17,MIN,R,C,9,1,2,3,0,9,0.33,1,3,0,0,0,0,0,0,8,12.5,8:33,45.8
Clayton Stoner,2016-17,ANA,L,D,14,1,2,3,0,28,0.21,1,3,0,0,0,0,0,0,16,6.3,17:33,--
Michal Rozsival,2016-17,CHI,R,D,22,1,2,3,-3,14,0.14,1,3,0,0,0,0,0,1,16,6.3,15:30,--
Gustav Olofsson,2016-17,MIN,L,D,13,0,3,3,-1,2,0.23,0,2,0,1,0,0,0,0,7,0.0,13:29,--
Joel Vermin,2016-17,TBL,L,R,18,0,3,3,+2,4,0.17,0,3,0,0,0,0,0,0,12,0.0,10:56,66.7
Brett Kulak,2016-17,CGY,L,D,21,0,3,3,-3,12,0.14,0,3,0,0,0,0,0,0,19,0.0,14:15,--
Karl Stollery,2016-17,NJD,L,D,11,0,3,3,-5,13,0.27,0,0,0,3,0,0,0,0,11,0.0,16:55,--
Paul Thompson,2016-17,FLA,R,R,21,0,3,3,-4,22,0.14,0,3,0,0,0,0,0,0,19,0.0,7:54,0.0
Brandon Davidson,2016-17,"EDM,MTL",L,D,38,0,3,3,-2,20,0.08,0,3,0,0,0,0,0,0,42,0.0,15:43,--
Patrik Nemeth,2016-17,DAL,L,D,40,0,3,3,-4,14,0.08,0,3,0,0,0,0,0,0,46,0.0,15:47,--
Alex Biega,2016-17,VAN,R,D,36,0,3,3,-4,18,0.08,0,3,0,0,0,0,0,0,37,0.0,13:10,--
Jared Boll,2016-17,ANA,R,R,51,0,3,3,-3,87,0.06,0,3,0,0,0,0,0,0,13,0.0,5:49,0.0
Jason Dickinson,2016-17,DAL,L,C,10,2,0,2,-3,0,0.20,2,2,0,0,0,0,0,0,9,22.2,11:47,30.8
Freddie Hamilton,2016-17,CGY,R,C,26,2,0,2,-3,8,0.08,2,2,0,0,0,0,0,1,30,6.7,9:47,59.5
Teemu Pulkkinen,2016-17,"MIN,ARI",R,L,13,2,0,2,-2,6,0.15,2,2,0,0,0,0,0,0,10,20.0,9:30,0.0
Blake Coleman,2016-17,NJD,L,C,23,1,1,2,-7,27,0.09,1,2,0,0,0,0,0,0,29,3.5,12:51,42.5
Matthew Peca,2016-17,TBL,L,C,10,1,1,2,-3,2,0.20,1,2,0,0,0,0,0,0,9,11.1,11:27,44.4
Matt Bartkowski,2016-17,CGY,L,D,24,1,1,2,-4,26,0.08,1,2,0,0,0,0,0,0,16,6.3,15:23,--
Steven Kampfer,2016-17,"FLA,NYR",R,D,11,1,1,2,-2,6,0.18,1,2,0,0,0,0,0,0,10,10.0,13:15,--
Tanner Glass,2016-17,NYR,L,L,11,1,1,2,0,17,0.18,1,2,0,0,0,0,0,0,8,12.5,10:55,100.0
Nate Thompson,2016-17,ANA,L,C,30,1,1,2,+4,14,0.07,1,2,0,0,0,0,0,0,19,5.3,10:23,53.1
Milan Michalek,2016-17,TOR,L,L,5,1,1,2,-2,2,0.40,1,2,0,0,0,0,0,0,6,16.7,14:16,0.0
Matt Greene,2016-17,LAK,R,D,26,1,1,2,+3,19,0.08,1,2,0,0,0,0,0,0,14,7.1,13:11,--
Markus Hannikainen,2016-17,CBJ,L,L,10,1,1,2,0,6,0.20,1,2,0,0,0,0,0,0,8,12.5,9:08,--
Mirco Mueller,2016-17,SJS,L,D,4,1,1,2,+2,0,0.50,1,2,0,0,0,0,0,0,3,33.3,9:36,--
Anton Blidh,2016-17,BOS,L,L,19,1,1,2,-2,7,0.11,1,2,0,0,0,0,0,0,26,3.9,8:47,--
Taylor Leier,2016-17,PHI,L,L,10,1,1,2,-1,4,0.20,1,2,0,0,0,0,0,0,7,14.3,9:04,0.0
Pontus Aberg,2016-17,NSH,R,L,15,1,1,2,-2,4,0.13,1,2,0,0,0,0,0,0,12,8.3,12:20,100.0
Clayton Keller,2016-17,ARI,L,R,3,0,2,2,-3,0,0.67,0,1,0,1,0,0,0,0,0,--,12:40,--
Lucas Wallmark,2016-17,CAR,L,C,8,0,2,2,+1,2,0.25,0,2,0,0,0,0,0,0,11,0.0,10:52,53.5
Peter Cehlarik,2016-17,BOS,L,L,11,0,2,2,0,0,0.18,0,1,0,1,0,0,0,0,8,0.0,13:55,66.7
Jonny Brodzinski,2016-17,LAK,R,C,6,0,2,2,+2,2,0.33,0,2,0,0,0,0,0,0,17,0.0,12:17,--
Charles Hudon,2016-17,MTL,L,L,3,0,2,2,+1,2,0.67,0,2,0,0,0,0,0,0,3,0.0,11:56,--
Jordan Schmaltz,2016-17,STL,R,D,9,0,2,2,0,4,0.22,0,1,0,1,0,0,0,0,5,0.0,14:20,--
Ryan Murphy,2016-17,CAR,R,D,27,0,2,2,-11,8,0.07,0,2,0,0,0,0,0,0,17,0.0,13:10,--
Ty Rattie,2016-17,"STL,CAR",R,R,9,0,2,2,-2,0,0.22,0,2,0,0,0,0,0,0,10,0.0,10:44,--
Andy Andreoff,2016-17,LAK,L,C,36,0,2,2,-2,70,0.06,0,2,0,0,0,0,0,0,38,0.0,10:36,59.4
Marek Hrivik,2016-17,NYR,R,L,16,0,2,2,-3,2,0.13,0,1,0,1,0,0,0,0,15,0.0,10:25,40.0
Julian Melchiori,2016-17,WPG,L,D,18,0,2,2,0,8,0.11,0,2,0,0,0,0,0,0,15,0.0,18:22,--
Justin Dowling,2016-17,DAL,L,C,9,0,2,2,0,2,0.22,0,1,0,1,0,0,0,0,11,0.0,10:28,55.1
Nicolas Deslauriers,2016-17,BUF,L,L,42,0,2,2,-6,38,0.05,0,2,0,0,0,0,0,0,26,0.0,7:25,0.0
Drew Shore,2016-17,VAN,R,C,14,0,2,2,-3,4,0.14,0,2,0,0,0,0,0,0,11,0.0,11:58,53.5
Teddy Purcell,2016-17,LAK,R,L,12,0,2,2,0,0,0.17,0,2,0,0,0,0,0,0,10,0.0,12:54,100.0
Brian Strait,2016-17,WPG,L,D,5,0,2,2,-1,0,0.40,0,2,0,0,0,0,0,0,3,0.0,15:56,--
Tom Sestito,2016-17,PIT,L,L,13,0,2,2,0,48,0.15,0,2,0,0,0,0,0,0,3,0.0,5:32,--
Mark Fayne,2016-17,EDM,R,D,4,0,2,2,+1,0,0.50,0,2,0,0,0,0,0,0,4,0.0,7:55,--
Tyson Jost,2016-17,COL,L,C,6,1,0,1,-5,0,0.17,1,1,0,0,0,0,0,0,9,11.1,15:41,40.0
Nikita Scherbak,2016-17,MTL,L,R,3,1,0,1,+1,0,0.33,0,0,1,1,0,0,0,0,3,33.3,11:23,--
Kasperi Kapanen,2016-17,TOR,R,R,8,1,0,1,-2,0,0.13,1,1,0,0,0,0,0,0,11,9.1,10:42,--
Tomas Nosek,2016-17,DET,L,L,11,1,0,1,-1,2,0.09,1,1,0,0,0,0,0,0,19,5.3,10:07,54.4
Valentin Zykov,2016-17,CAR,R,L,2,1,0,1,+1,0,0.50,1,1,0,0,0,0,0,0,3,33.3,6:15,--
Danny O'Regan,2016-17,SJS,R,C,3,1,0,1,-2,0,0.33,0,0,1,1,0,0,0,0,5,20.0,11:33,46.9
Jujhar Khaira,2016-17,EDM,L,L,10,1,0,1,+1,2,0.10,1,1,0,0,0,0,0,1,10,10.0,9:15,36.8
Samuel Henley,2016-17,COL,L,C,1,1,0,1,+1,2,1.00,1,1,0,0,0,0,0,0,1,100.0,5:18,0.0
Tomas Jurco,2016-17,"DET,CHI",L,R,29,1,0,1,-12,4,0.03,1,1,0,0,0,0,0,0,35,2.9,10:38,0.0
Mike Reilly,2016-17,MIN,L,D,17,1,0,1,+1,2,0.06,1,1,0,0,0,0,0,0,19,5.3,12:23,--
Dylan McIlrath,2016-17,"NYR,FLA",R,D,6,1,0,1,-2,14,0.17,1,1,0,0,0,0,0,0,3,33.3,9:31,--
Seth Helgeson,2016-17,NJD,L,D,9,1,0,1,+2,15,0.11,1,1,0,0,0,0,0,0,3,33.3,13:28,--
Wade Megan,2016-17,STL,L,C,3,1,0,1,+1,0,0.33,1,1,0,0,0,0,0,0,6,16.7,8:48,48.2
Vladimir Sobotka,2016-17,STL,L,C,1,1,0,1,0,0,1.00,1,1,0,0,0,0,0,0,2,50.0,16:41,50.0
Bryan Bickell,2016-17,CAR,L,L,11,1,0,1,-4,4,0.09,0,0,1,1,0,0,0,1,8,12.5,10:26,0.0
Colin McDonald,2016-17,PHI,R,R,3,1,0,1,+1,0,0.33,1,1,0,0,0,0,0,0,5,20.0,9:01,0.0
Boyd Gordon,2016-17,PHI,R,C,13,1,0,1,-5,2,0.08,1,1,0,0,0,0,0,0,8,12.5,8:11,55.8
C.J. Smith,2016-17,BUF,L,L,2,0,1,1,-1,0,0.50,0,1,0,0,0,0,0,0,2,0.0,11:32,--
Alex Nylander,2016-17,BUF,R,L,4,0,1,1,-2,0,0.25,0,1,0,0,0,0,0,0,4,0.0,12:20,0.0
Dominik Simon,2016-17,PIT,L,C,2,0,1,1,-1,0,0.50,0,1,0,0,0,0,0,0,2,0.0,13:03,--
Gabriel Carlsson,2016-17,CBJ,L,D,2,0,1,1,-2,0,0.50,0,1,0,0,0,0,0,0,3,0.0,17:08,--
Dylan Strome,2016-17,ARI,L,C,7,0,1,1,-5,0,0.14,0,1,0,0,0,0,0,0,6,0.0,13:41,40.3
A.J. Greer,2016-17,COL,L,L,5,0,1,1,-2,4,0.20,0,1,0,0,0,0,0,0,8,0.0,13:39,--
Matt Lorito,2016-17,DET,L,R,2,0,1,1,0,0,0.50,0,1,0,0,0,0,0,0,6,0.0,14:26,--
Jake Virtanen,2016-17,VAN,R,R,10,0,1,1,+1,2,0.10,0,1,0,0,0,0,0,0,13,0.0,10:09,100.0
Frederick Gaudreau,2016-17,NSH,R,C,9,0,1,1,+1,0,0.11,0,1,0,0,0,0,0,0,8,0.0,8:40,33.3
Tyler Gaudet,2016-17,ARI,L,C,4,0,1,1,0,0,0.25,0,1,0,0,0,0,0,0,3,0.0,12:59,40.0
Sergey Tolchinsky,2016-17,CAR,L,L,2,0,1,1,0,0,0.50,0,1,0,0,0,0,0,0,2,0.0,11:29,--
Nick Sorensen,2016-17,ANA,R,R,5,0,1,1,-1,2,0.20,0,1,0,0,0,0,0,0,7,0.0,10:53,100.0
Ian McCoshen,2016-17,FLA,L,D,3,0,1,1,0,0,0.33,0,1,0,0,0,0,0,0,0,--,13:15,--
Hunter Shinkaruk,2016-17,CGY,L,C,7,0,1,1,-3,2,0.14,0,1,0,0,0,0,0,0,5,0.0,10:35,--
Hudson Fasching,2016-17,BUF,R,R,10,0,1,1,-1,2,0.10,0,1,0,0,0,0,0,0,6,0.0,10:25,--
Christoph Bertschy,2016-17,MIN,R,C,5,0,1,1,0,4,0.20,0,1,0,0,0,0,0,0,5,0.0,8:08,--
Cole Schneider,2016-17,BUF,L,L,4,0,1,1,+2,0,0.25,0,1,0,0,0,0,0,0,6,0.0,7:09,--
Barclay Goodrow,2016-17,SJS,L,C,3,0,1,1,0,0,0.33,0,1,0,0,0,0,0,0,3,0.0,11:18,--
Kurtis Gabriel,2016-17,MIN,R,R,13,0,1,1,0,29,0.08,0,1,0,0,0,0,0,0,3,0.0,5:49,--
Joe Morrow,2016-17,BOS,L,D,17,0,1,1,-4,8,0.06,0,1,0,0,0,0,0,0,19,0.0,15:32,--
Rocco Grimaldi,2016-17,COL,R,R,4,0,1,1,-3,2,0.25,0,1,0,0,0,0,0,0,11,0.0,11:00,--
Sean Kuraly,2016-17,BOS,L,C,8,0,1,1,-1,2,0.13,0,1,0,0,0,0,0,0,11,0.0,9:12,33.3
Blake Pietila,2016-17,NJD,L,L,10,0,1,1,-5,4,0.10,0,1,0,0,0,0,0,0,9,0.0,13:02,51.1
Steve Oleksy,2016-17,PIT,R,D,11,0,1,1,+2,24,0.09,0,1,0,0,0,0,0,0,11,0.0,13:42,--
Ben Street,2016-17,DET,L,C,6,0,1,1,+1,0,0.17,0,1,0,0,0,0,0,0,8,0.0,8:15,--
Kevin Connauton,2016-17,ARI,L,D,24,0,1,1,-1,24,0.04,0,1,0,0,0,0,0,0,21,0.0,13:08,--
Anton Rodin,2016-17,VAN,L,R,3,0,1,1,+1,0,0.33,0,1,0,0,0,0,0,0,2,0.0,8:55,--
Eric Gelinas,2016-17,COL,L,D,27,0,1,1,-4,12,0.04,0,1,0,0,0,0,0,0,29,0.0,11:35,0.0
David Warsofsky,2016-17,PIT,L,D,7,0,1,1,-3,6,0.14,0,1,0,0,0,0,0,0,14,0.0,15:44,--
Andrew Desjardins,2016-17,CHI,L,L,46,0,1,1,-6,22,0.02,0,1,0,0,0,0,0,0,46,0.0,9:24,56.5
Cal O'Reilly,2016-17,BUF,L,C,11,0,1,1,-6,0,0.09,0,1,0,0,0,0,0,0,3,0.0,7:56,48.5
Matt Carle,2016-17,NSH,L,D,6,0,1,1,-1,0,0.17,0,1,0,0,0,0,0,0,2,0.0,13:09,--
Mike Liambas,2016-17,NSH,L,L,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,4:42,--
Phil Varone,2016-17,OTT,L,C,7,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,1,0.0,7:59,55.6
Mitch Callahan,2016-17,DET,R,R,4,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,6:49,--
Garrett Mitchell,2016-17,WSH,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,8:48,0.0
Byron Froese,2016-17,"TOR,TBL",R,C,6,0,0,0,-3,5,0.00,0,0,0,0,0,0,0,0,6,0.0,10:33,46.4
Gabriel Bourque,2016-17,COL,L,L,6,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,11:12,0.0
Linden Vey,2016-17,CGY,R,R,4,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,11:01,37.5
Taylor Beck,2016-17,"EDM,NYR",R,L,5,0,0,0,-3,4,0.00,0,0,0,0,0,0,0,0,5,0.0,8:49,0.0
Simon Despres,2016-17,ANA,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,16:08,--
Brian Lashoff,2016-17,DET,L,D,5,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,1,0.0,12:31,--
Aaron Ness,2016-17,WSH,L,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,12:50,--
Corey Tropp,2016-17,ANA,R,R,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,9:28,--
Christopher DiDomenico,2016-17,OTT,R,L,3,0,0,0,0,6,0.00,0,0,0,0,0,0,0,0,5,0.0,11:01,66.7
Paul Carey,2016-17,WSH,L,C,6,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,8,0.0,10:29,--
Luke Gazdic,2016-17,NJD,L,L,11,0,0,0,-2,12,0.00,0,0,0,0,0,0,0,0,3,0.0,7:08,--
Trevor Smith,2016-17,NSH,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,7:20,0.0
Erik Condra,2016-17,TBL,R,R,13,0,0,0,-4,4,0.00,0,0,0,0,0,0,0,0,8,0.0,9:38,100.0
Jamie McBain,2016-17,ARI,R,D,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,16:40,--
Bracken Kearns,2016-17,NYI,L,C,2,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,3,0.0,11:12,58.8
Chris Butler,2016-17,STL,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,21:28,--
Cody Bass,2016-17,NSH,R,C,9,0,0,0,-1,19,0.00,0,0,0,0,0,0,0,0,1,0.0,6:46,0.0
Mason Raymond,2016-17,ANA,L,L,4,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,3,0.0,8:55,0.0
Mike Blunden,2016-17,OTT,R,R,2,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,1,0.0,8:07,--
Adam Pardy,2016-17,NSH,L,D,4,0,0,0,-1,6,0.00,0,0,0,0,0,0,0,0,4,0.0,11:00,--
Kevin Porter,2016-17,PIT,L,C,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,11:15,36.8
Nicklas Grossmann,2016-17,CGY,L,D,3,0,0,0,-4,2,0.00,0,0,0,0,0,0,0,0,3,0.0,13:01,--
Clarke MacArthur,2016-17,OTT,L,L,4,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,5,0.0,13:29,0.0
Zbynek Michalek,2016-17,ARI,R,D,3,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,17:40,--
Mike Vecchione,2016-17,PHI,R,R,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,8:30,66.7
Michael Kapla,2016-17,NJD,L,D,5,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,17:26,--
Griffen Molino,2016-17,VAN,L,C,5,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,3,0.0,10:35,--
Mikhail Sergachev,2016-17,MTL,L,D,4,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,12:08,--
Kevin Rooney,2016-17,NJD,L,C,4,0,0,0,-3,4,0.00,0,0,0,0,0,0,0,0,2,0.0,10:11,37.0
Kalle Kossila,2016-17,ANA,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,6:54,42.9
Casey Nelson,2016-17,BUF,R,D,11,0,0,0,-3,4,0.00,0,0,0,0,0,0,0,0,10,0.0,12:36,--
Dan Renouf,2016-17,DET,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,13:35,--
Andrew Poturalski,2016-17,CAR,R,C,2,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,1,0.0,12:16,50.0
Ryan Johnston,2016-17,MTL,R,D,7,0,0,0,-3,4,0.00,0,0,0,0,0,0,0,0,3,0.0,9:52,--
Alexandre Carrier,2016-17,NSH,R,D,2,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,10:24,--
