Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Eriah Hayes,2014-15,SJS,R,R,4,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,10,0.0,9:58,100.0
Conor Allen,2014-15,NYR,L,D,4,0,0,0,-1,4,0.00,0,0,0,0,0,0,0,0,2,0.0,12:12,--
Raman Hrabarenka,2014-15,NJD,R,D,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,0,--,11:55,--
Brett Kulak,2014-15,CGY,L,D,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,0,--,19:31,--
Brendan Woods,2014-15,CAR,L,L,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,6:02,--
Jake McCabe,2014-15,BUF,L,D,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,11:08,--
Shayne Gostisbehere,2014-15,PHI,L,D,2,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,2,0.0,12:34,--
Slater Koekkoek,2014-15,TBL,L,D,3,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,6,0.0,16:35,--
Henrik Samuelsson,2014-15,ARI,R,C,3,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,4,0.0,13:16,100.0
Cameron Schilling,2014-15,WSH,L,D,4,0,0,0,+1,4,0.00,0,0,0,0,0,0,0,0,2,0.0,11:23,--
Karl Stollery,2014-15,"COL,SJS",L,D,10,0,0,0,-1,6,0.00,0,0,0,0,0,0,0,0,9,0.0,14:44,--
Bobby Farnham,2014-15,PIT,L,R,11,0,0,0,0,24,0.00,0,0,0,0,0,0,0,0,6,0.0,7:11,--
Colin Smith,2014-15,COL,R,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,6:06,40.0
Nicklas Jensen,2014-15,VAN,L,R,5,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,7,0.0,9:33,--
Phillip Danault,2014-15,CHI,L,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,9:30,30.0
Stefan Noesen,2014-15,ANA,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,6:54,--
Joel Armia,2014-15,BUF,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,14:47,--
Duncan Siemens,2014-15,COL,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,14:00,--
Tyler Wotherspoon,2014-15,CGY,L,D,1,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,1,0.0,20:19,--
Scott Harrington,2014-15,PIT,L,D,10,0,0,0,-10,4,0.00,0,0,0,0,0,0,0,0,9,0.0,15:48,--
Alex Khokhlachev,2014-15,BOS,L,C,3,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,8:12,52.9
Keegan Lowe,2014-15,CAR,L,D,2,0,0,0,-2,10,0.00,0,0,0,0,0,0,0,0,0,--,13:51,--
Nick Cousins,2014-15,PHI,L,C,11,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,6,0.0,8:49,44.2
Max Friberg,2014-15,ANA,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,8:47,--
Tyler Graovac,2014-15,MIN,L,C,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,9:13,27.3
Dominik Uher,2014-15,PIT,L,C,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,6:28,--
Scott Wilson,2014-15,PIT,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,4:21,--
Brandon DeFazio,2014-15,VAN,L,L,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,5:57,--
Will Acton,2014-15,EDM,L,C,3,0,0,0,-2,5,0.00,0,0,0,0,0,0,0,0,2,0.0,10:43,50.0
Steve Oleksy,2014-15,WSH,R,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,12:11,--
Harry Zolnierczyk,2014-15,NYI,L,L,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,11:08,0.0
Ben Street,2014-15,COL,L,C,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,11:36,53.1
Brody Sutter,2014-15,CAR,R,C,4,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,0,--,7:26,50.0
Jason Akeson,2014-15,PHI,R,R,13,0,0,0,-1,8,0.00,0,0,0,0,0,0,0,0,9,0.0,8:03,50.0
Brendan Ranford,2014-15,DAL,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,9:19,--
Anthony Bitetto,2014-15,NSH,L,D,7,0,0,0,-1,7,0.00,0,0,0,0,0,0,0,0,2,0.0,11:47,100.0
John Ramage,2014-15,CGY,R,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,18:10,--
Justin Shugg,2014-15,CAR,R,R,3,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,3,0.0,5:42,--
Dylan McIlrath,2014-15,NYR,R,D,1,0,0,0,0,9,0.00,0,0,0,0,0,0,0,0,0,--,8:02,--
Chris Wagner,2014-15,ANA,R,R,9,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,7,0.0,8:47,60.0
Petter Granberg,2014-15,TOR,R,D,7,0,0,0,+1,6,0.00,0,0,0,0,0,0,0,0,1,0.0,11:27,--
Greg McKegg,2014-15,TOR,L,C,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,9:11,51.5
Curtis Hamilton,2014-15,EDM,L,L,1,0,0,0,0,5,0.00,0,0,0,0,0,0,0,0,0,--,8:01,--
Max Reinhart,2014-15,CGY,L,C,4,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,3,0.0,8:05,20.7
Mark Alt,2014-15,PHI,R,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,9:25,--
Oscar Lindberg,2014-15,NYR,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,8:18,40.0
Aaron Volpatti,2014-15,WSH,L,L,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,9:37,--
Julien Brouillette,2014-15,WPG,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,9:33,--
Oliver Lauridsen,2014-15,PHI,L,D,1,0,0,0,-1,10,0.00,0,0,0,0,0,0,0,0,2,0.0,10:26,--
Jerry D'Amigo,2014-15,BUF,L,R,9,0,0,0,-4,2,0.00,0,0,0,0,0,0,0,0,7,0.0,9:44,--
Rasmus Rissanen,2014-15,CAR,L,D,6,0,0,0,-5,4,0.00,0,0,0,0,0,0,0,0,3,0.0,14:59,--
Corban Knight,2014-15,CGY,R,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,6:24,81.8
Gabriel Dumont,2014-15,MTL,R,C,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,9:07,84.6
Garrett Wilson,2014-15,FLA,L,L,2,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,5,0.0,8:51,--
Ryan Bourque,2014-15,NYR,L,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,11:49,--
Stefan Elliott,2014-15,COL,R,D,5,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,10,0.0,13:56,--
Jesse Blacker,2014-15,ANA,R,D,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,0,--,6:03,--
Philip Samuelsson,2014-15,ARI,L,D,4,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,4,0.0,16:53,--
Carl Klingberg,2014-15,WPG,R,L,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,3:19,--
Carter Ashton,2014-15,TOR,L,R,7,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,4,0.0,6:13,20.0
Jordan Caron,2014-15,"BOS,COL",L,R,30,0,0,0,-2,18,0.00,0,0,0,0,0,0,0,0,12,0.0,8:02,0.0
Luke Witkowski,2014-15,TBL,R,D,16,0,0,0,0,15,0.00,0,0,0,0,0,0,0,0,10,0.0,15:11,--
Greg Pateryn,2014-15,MTL,R,D,17,0,0,0,0,6,0.00,0,0,0,0,0,0,0,0,10,0.0,12:39,--
Patrice Cormier,2014-15,WPG,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,4:54,60.0
Luke Adam,2014-15,CBJ,L,C,3,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,0,--,6:27,--
Micheal Haley,2014-15,SJS,L,L,4,0,0,0,-1,11,0.00,0,0,0,0,0,0,0,0,1,0.0,7:31,100.0
Matt Frattin,2014-15,TOR,R,R,9,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,6,0.0,7:03,100.0
Drayson Bowman,2014-15,MTL,L,L,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,6:31,--
Dana Tyrell,2014-15,CBJ,L,C,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,6:56,--
Eric Tangradi,2014-15,MTL,L,L,7,0,0,0,-3,17,0.00,0,0,0,0,0,0,0,0,5,0.0,7:44,100.0
Joe Piskula,2014-15,NSH,L,D,1,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,0,--,16:27,--
Ryan Wilson,2014-15,COL,L,D,3,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,3,0.0,11:12,--
