Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Ryan Dzingel,2021-22,"ARI,SJS",L,C,32,5,3,8,-5,35,0.25,5,8,0,0,0,0,0,1,32,15.6,13:43,42.5
Calvin de Haan,2021-22,CHI,L,D,69,4,4,8,-21,33,0.12,4,8,0,0,0,0,0,0,107,3.7,18:57,--
Antoine Roussel,2021-22,ARI,L,L,53,4,4,8,-16,59,0.15,4,8,0,0,0,0,0,1,59,6.8,12:09,43.6
Brendan Smith,2021-22,CAR,L,D,45,4,4,8,+6,36,0.18,4,8,0,0,0,0,0,1,63,6.4,13:55,--
Brad Richardson,2021-22,"CGY,VAN",L,R,44,4,4,8,-1,35,0.18,4,8,0,0,0,0,0,1,31,12.9,10:18,58.2
Fabian Zetterlund,2021-22,NJD,R,L,14,3,5,8,+5,0,0.57,3,8,0,0,0,0,0,0,36,8.3,13:21,66.7
Noel Acciari,2021-22,FLA,R,C,20,3,5,8,+2,11,0.40,3,8,0,0,0,0,0,1,32,9.4,11:59,50.6
Dakota Joshua,2021-22,STL,L,C,30,3,5,8,+6,16,0.27,3,8,0,0,0,0,0,2,31,9.7,8:30,53.3
Zach Bogosian,2021-22,TBL,R,D,48,3,5,8,+2,53,0.17,3,8,0,0,0,0,0,1,60,5.0,15:22,--
Alec Martinez,2021-22,VGK,L,D,26,3,5,8,+6,4,0.31,3,8,0,0,0,0,0,0,32,9.4,19:32,--
Jordan Spence,2021-22,LAK,R,D,24,2,6,8,0,2,0.33,2,6,0,2,0,0,0,1,41,4.9,19:45,--
Mikey Anderson,2021-22,LAK,L,D,57,2,6,8,+6,8,0.14,2,8,0,0,0,0,0,1,58,3.5,20:07,--
Kole Lind,2021-22,SEA,R,R,23,2,6,8,-1,12,0.35,2,8,0,0,0,0,0,0,31,6.5,11:50,35.3
Will Borgen,2021-22,SEA,R,D,36,2,6,8,+1,28,0.22,2,8,0,0,0,0,0,0,49,4.1,15:17,--
Jordan Oesterle,2021-22,DET,L,D,45,2,6,8,-7,4,0.18,2,8,0,0,0,0,1,1,63,3.2,18:17,--
Will Butcher,2021-22,BUF,L,D,37,2,6,8,-10,0,0.22,2,6,0,2,0,0,0,0,35,5.7,16:29,--
Jaycob Megna,2021-22,SJS,L,D,44,2,6,8,-1,16,0.18,2,8,0,0,0,0,0,0,40,5.0,19:07,--
Olli Maatta,2021-22,LAK,L,D,66,1,7,8,+17,10,0.12,1,8,0,0,0,0,0,0,61,1.6,18:17,--
Jordie Benn,2021-22,MIN,L,D,39,1,7,8,+1,10,0.21,1,8,0,0,0,0,0,0,37,2.7,14:59,--
Tobias Bjornfot,2021-22,LAK,L,D,70,0,8,8,-12,6,0.11,0,8,0,0,0,0,0,0,53,0.0,16:46,--
Sasha Chmelevski,2021-22,SJS,R,C,19,0,8,8,+2,4,0.42,0,8,0,0,0,0,0,0,31,0.0,13:11,39.2
Gavin Bayreuther,2021-22,CBJ,L,D,43,0,8,8,0,22,0.19,0,8,0,0,0,0,0,0,44,0.0,13:03,--
Gabriel Vilardi,2021-22,LAK,R,C,25,5,2,7,-5,8,0.28,3,5,2,2,0,0,0,1,41,12.2,13:31,45.8
Brendan Gaunce,2021-22,CBJ,L,C,30,5,2,7,+2,12,0.23,5,7,0,0,0,0,0,0,44,11.4,8:06,52.4
Joe Snively,2021-22,WSH,L,C,12,4,3,7,+3,2,0.58,3,6,1,1,0,0,0,0,21,19.1,11:33,0.0
Henrik Borgstrom,2021-22,CHI,L,C,52,4,3,7,-14,22,0.13,4,6,0,1,0,0,0,0,41,9.8,10:31,40.2
Givani Smith,2021-22,DET,L,R,46,4,3,7,-6,108,0.15,4,7,0,0,0,0,0,0,50,8.0,8:28,50.0
Paul Byron,2021-22,MTL,L,L,27,4,3,7,-8,2,0.26,4,7,0,0,0,0,0,2,33,12.1,12:36,47.8
Dylan Gambrell,2021-22,OTT,R,C,63,3,4,7,+2,12,0.11,2,6,0,0,1,1,0,0,58,5.2,12:08,48.8
Boris Katchouk,2021-22,"TBL,CHI",L,L,59,3,4,7,-7,39,0.12,3,7,0,0,0,0,0,1,58,5.2,9:55,36.8
Josh Mahura,2021-22,ANA,L,D,38,3,4,7,-14,12,0.18,3,7,0,0,0,0,0,0,36,8.3,14:04,--
Julien Gauthier,2021-22,NYR,R,R,49,3,4,7,-9,8,0.14,3,7,0,0,0,0,0,1,69,4.4,10:18,33.3
Tyler Johnson,2021-22,CHI,R,C,26,3,4,7,-8,12,0.27,3,5,0,2,0,0,0,0,30,10.0,12:59,60.8
Matt Martin,2021-22,NYI,L,L,71,3,4,7,-2,70,0.10,3,7,0,0,0,0,0,0,66,4.6,11:26,42.1
Cole Perfetti,2021-22,WPG,L,C,18,2,5,7,+1,0,0.39,2,6,0,1,0,0,0,1,21,9.5,14:09,0.0
Calle Rosen,2021-22,STL,L,D,18,2,5,7,-2,4,0.39,2,7,0,0,0,0,0,0,18,11.1,14:20,--
Nolan Patrick,2021-22,VGK,R,C,25,2,5,7,+1,6,0.28,2,6,0,1,0,0,0,0,34,5.9,11:30,48.3
Austin Czarnik,2021-22,"NYI,SEA",R,C,17,2,5,7,+5,0,0.41,2,7,0,0,0,0,0,0,14,14.3,10:54,39.0
Jeremy Lauzon,2021-22,"SEA,NSH",L,D,66,2,5,7,-6,81,0.11,2,7,0,0,0,0,0,0,75,2.7,17:40,--
Nicolas Meloche,2021-22,SJS,R,D,50,2,5,7,-17,39,0.14,2,6,0,0,0,1,0,1,36,5.6,16:53,--
Travis Dermott,2021-22,"TOR,VAN",L,D,60,2,5,7,+9,14,0.12,2,7,0,0,0,0,0,1,46,4.4,15:20,--
Ross Johnston,2021-22,NYI,L,L,32,2,5,7,-3,44,0.22,2,7,0,0,0,0,0,0,9,22.2,10:16,0.0
Gregory Hofmann,2021-22,CBJ,L,C,24,2,5,7,+6,8,0.29,2,7,0,0,0,0,0,2,33,6.1,12:30,0.0
Patrik Nemeth,2021-22,NYR,L,D,63,2,5,7,-9,28,0.11,2,7,0,0,0,0,0,1,52,3.9,16:38,--
Joel Kiviranta,2021-22,DAL,L,L,56,1,6,7,-6,10,0.13,1,7,0,0,0,0,0,0,59,1.7,9:31,0.0
Tommy Novak,2021-22,NSH,L,C,27,1,6,7,-4,2,0.26,0,3,1,4,0,0,0,0,25,4.0,11:48,44.0
Victor Mete,2021-22,OTT,L,D,37,0,7,7,-19,4,0.19,0,6,0,1,0,0,0,0,27,0.0,14:37,--
Cam Dineen,2021-22,ARI,L,D,34,0,7,7,-16,4,0.21,0,7,0,0,0,0,0,0,52,0.0,15:38,--
Michael Carcone,2021-22,ARI,L,L,21,4,2,6,-8,14,0.29,4,6,0,0,0,0,0,0,36,11.1,12:19,0.0
Max Willman,2021-22,PHI,L,C,41,4,2,6,-13,16,0.15,4,6,0,0,0,0,0,0,65,6.2,11:46,28.6
Carter Rowney,2021-22,DET,R,C,26,4,2,6,-4,0,0.23,4,5,0,0,0,1,0,0,15,26.7,10:40,44.9
Brett Leason,2021-22,WSH,R,R,36,3,3,6,+1,4,0.17,3,6,0,0,0,0,0,0,45,6.7,8:57,37.5
Alex Barré-Boulet,2021-22,"SEA,TBL",L,C,16,3,3,6,0,4,0.38,3,5,0,1,0,0,0,0,16,18.8,11:00,40.0
Matt Luff,2021-22,NSH,R,R,23,3,3,6,+3,4,0.26,3,6,0,0,0,0,0,1,26,11.5,9:24,100.0
Kevin Labanc,2021-22,SJS,R,R,21,3,3,6,-4,6,0.29,1,2,2,4,0,0,0,1,36,8.3,13:17,0.0
Joel Edmundson,2021-22,MTL,L,D,24,3,3,6,-1,35,0.25,3,6,0,0,0,0,0,0,32,9.4,19:35,--
Radim Zohorna,2021-22,PIT,L,L,17,2,4,6,+12,4,0.35,2,6,0,0,0,0,0,0,9,22.2,10:20,33.3
Corey Schueneman,2021-22,MTL,L,D,24,2,4,6,-5,8,0.25,2,5,0,1,0,0,0,0,30,6.7,16:36,--
Connor Dewar,2021-22,MIN,L,C,35,2,4,6,-4,25,0.17,2,5,0,1,0,0,0,1,44,4.6,9:54,46.6
Jonas Rondbjerg,2021-22,VGK,L,R,30,2,4,6,0,4,0.20,2,6,0,0,0,0,0,0,30,6.7,10:01,0.0
Jake Leschyshyn,2021-22,VGK,L,C,41,2,4,6,-2,8,0.15,2,6,0,0,0,0,0,0,35,5.7,11:18,46.0
Oskar Steen,2021-22,BOS,R,C,20,2,4,6,-1,6,0.30,2,6,0,0,0,0,0,0,25,8.0,11:04,16.7
Brett Murray,2021-22,BUF,L,L,19,2,4,6,-3,23,0.32,2,5,0,1,0,0,0,0,14,14.3,12:59,--
Joel Hanley,2021-22,DAL,L,D,44,2,4,6,-13,4,0.14,2,6,0,0,0,0,0,0,18,11.1,11:56,--
Michael Stone,2021-22,CGY,R,D,11,2,4,6,+3,4,0.55,1,4,1,2,0,0,0,1,24,8.3,17:27,--
Matias Maccelli,2021-22,ARI,L,L,23,1,5,6,-10,4,0.26,1,5,0,1,0,0,0,0,21,4.8,14:12,100.0
Reese Johnson,2021-22,CHI,R,C,37,1,5,6,-13,16,0.16,1,6,0,0,0,0,0,0,24,4.2,10:38,50.5
Ryan Merkley,2021-22,SJS,R,D,39,1,5,6,-10,8,0.15,1,4,0,2,0,0,0,0,36,2.8,15:23,--
Buddy Robinson,2021-22,ANA,R,R,32,1,5,6,+2,19,0.19,1,6,0,0,0,0,0,0,38,2.6,9:15,0.0
Andrej Sustr,2021-22,"TBL,ANA",R,D,38,1,5,6,-4,16,0.16,1,6,0,0,0,0,0,0,28,3.6,14:43,--
Robert Bortuzzo,2021-22,STL,R,D,73,1,5,6,-4,36,0.08,1,6,0,0,0,0,0,0,47,2.1,13:44,--
Scott Perunovich,2021-22,STL,L,D,19,0,6,6,+2,8,0.32,0,3,0,3,0,0,0,0,14,0.0,15:27,--
Urho Vaakanainen,2021-22,"BOS,ANA",L,D,29,0,6,6,-5,10,0.21,0,5,0,1,0,0,0,0,27,0.0,19:19,--
Casey Fitzgerald,2021-22,BUF,R,D,36,0,6,6,-19,36,0.17,0,6,0,0,0,0,0,0,41,0.0,16:53,--
Sami Niku,2021-22,MTL,L,D,13,0,6,6,+3,2,0.46,0,5,0,1,0,0,0,0,14,0.0,15:17,--
Mitchell Stephens,2021-22,DET,R,C,27,0,6,6,-8,8,0.22,0,6,0,0,0,0,0,0,17,0.0,11:11,49.0
Josh Brown,2021-22,"OTT,BOS",R,D,52,0,6,6,-7,37,0.12,0,6,0,0,0,0,0,0,45,0.0,14:13,--
Brendan Perlini,2021-22,EDM,L,L,23,4,1,5,-2,6,0.22,4,5,0,0,0,0,0,0,24,16.7,8:22,0.0
Drew O'Connor,2021-22,PIT,L,L,22,3,2,5,-1,4,0.23,3,5,0,0,0,0,0,0,40,7.5,10:17,34.6
Jeffrey Viel,2021-22,SJS,L,L,34,3,2,5,-2,114,0.15,3,5,0,0,0,0,0,0,30,10.0,8:48,33.3
Jesse Ylönen,2021-22,MTL,R,R,14,2,3,5,+2,2,0.36,2,5,0,0,0,0,0,0,16,12.5,11:34,--
Morgan Barron,2021-22,"NYR,WPG",L,C,27,2,3,5,-4,8,0.19,2,5,0,0,0,0,0,0,33,6.1,9:48,55.6
Drake Caggiula,2021-22,BUF,L,L,18,2,3,5,-4,4,0.28,2,4,0,1,0,0,0,1,23,8.7,14:38,25.0
Kurtis MacDermid,2021-22,COL,L,D,58,2,3,5,+1,89,0.09,2,5,0,0,0,0,0,0,46,4.4,7:24,--
Mark Jankowski,2021-22,BUF,L,C,19,2,3,5,+2,4,0.26,2,5,0,0,0,0,0,1,14,14.3,13:39,48.0
Greg McKegg,2021-22,NYR,L,C,43,2,3,5,-11,6,0.12,2,4,0,0,0,1,0,0,25,8.0,10:52,45.0
Colton Sceviour,2021-22,EDM,R,C,35,2,3,5,-6,26,0.14,2,4,0,0,0,1,0,0,38,5.3,9:28,46.8
Simon Benoit,2021-22,ANA,L,D,53,1,4,5,-5,22,0.09,1,5,0,0,0,0,0,0,45,2.2,14:06,--
Robin Salo,2021-22,NYI,L,D,21,1,4,5,-6,4,0.24,1,3,0,2,0,0,0,0,24,4.2,16:41,--
Mark Friedman,2021-22,PIT,R,D,26,1,4,5,+1,23,0.19,1,5,0,0,0,0,0,1,27,3.7,13:17,--
Kyle Burroughs,2021-22,VAN,R,D,42,1,4,5,-3,39,0.12,1,5,0,0,0,0,0,0,39,2.6,12:56,--
Tyler Pitlick,2021-22,"CGY,MTL",R,C,39,1,4,5,-11,6,0.13,1,5,0,0,0,0,0,0,36,2.8,10:56,40.0
Ryan Ellis,2021-22,PHI,R,D,4,1,4,5,+2,0,1.25,1,3,0,2,0,0,0,0,6,16.7,22:48,--
Dylan Samberg,2021-22,WPG,L,D,15,0,5,5,+3,4,0.33,0,5,0,0,0,0,0,0,14,0.0,14:51,--
William Lagesson,2021-22,"EDM,MTL",L,D,33,0,5,5,+3,13,0.15,0,5,0,0,0,0,0,0,33,0.0,12:35,--
Thomas Bordeleau,2021-22,SJS,L,C,8,0,5,5,-1,0,0.63,0,4,0,1,0,0,0,0,13,0.0,15:35,44.9
Lassi Thomson,2021-22,OTT,R,D,16,0,5,5,-8,2,0.31,0,4,0,1,0,0,0,0,18,0.0,17:15,--
Ville Heinola,2021-22,WPG,L,D,12,0,5,5,-2,10,0.42,0,5,0,0,0,0,0,0,25,0.0,14:54,--
Nolan Foote,2021-22,NJD,L,L,7,3,1,4,+3,0,0.57,3,4,0,0,0,0,0,0,10,30.0,10:22,0.0
Brett Ritchie,2021-22,CGY,R,R,41,3,1,4,-6,29,0.10,3,4,0,0,0,0,0,0,55,5.5,9:43,25.0
Arttu Ruotsalainen,2021-22,BUF,L,C,18,2,2,4,-1,6,0.22,2,4,0,0,0,0,0,0,23,8.7,11:53,42.5
Ronnie Attard,2021-22,PHI,R,D,15,2,2,4,-2,8,0.27,2,4,0,0,0,0,0,0,16,12.5,16:36,--
Nathan Smith,2021-22,ARI,R,C,10,2,2,4,-1,2,0.40,2,4,0,0,0,0,0,0,14,14.3,14:09,39.6
Calen Addison,2021-22,MIN,R,D,15,2,2,4,-4,2,0.27,2,4,0,0,0,0,0,0,17,11.8,13:47,--
Mark Kastelic,2021-22,OTT,R,C,16,2,2,4,-1,14,0.25,2,4,0,0,0,0,0,1,11,18.2,9:11,58.3
Marián Studenic,2021-22,"NJD,DAL",L,R,33,2,2,4,-7,6,0.12,2,4,0,0,0,0,0,0,42,4.8,11:09,25.0
Axel Jonsson-Fjallby,2021-22,WSH,L,L,23,2,2,4,0,4,0.17,2,4,0,0,0,0,0,0,29,6.9,11:11,25.0
Haydn Fleury,2021-22,SEA,L,D,36,2,2,4,0,13,0.11,2,4,0,0,0,0,0,1,52,3.9,16:17,--
John Hayden,2021-22,BUF,R,C,55,2,2,4,-12,84,0.07,2,4,0,0,0,0,0,0,65,3.1,10:51,22.2
Michael Sgarbossa,2021-22,WSH,L,C,10,2,2,4,+3,0,0.40,2,4,0,0,0,0,0,0,11,18.2,9:54,56.9
Justin Dowling,2021-22,VAN,L,C,22,2,2,4,-3,2,0.18,2,4,0,0,0,0,0,0,17,11.8,9:35,52.5
James Neal,2021-22,STL,L,L,19,2,2,4,-1,0,0.21,1,2,1,2,0,0,0,1,31,6.5,11:58,0.0
Thomas Harley,2021-22,DAL,L,D,34,1,3,4,-4,6,0.12,1,4,0,0,0,0,0,0,36,2.8,13:41,--
Taro Hirose,2021-22,DET,L,L,15,1,3,4,-5,4,0.27,0,2,1,2,0,0,0,0,10,10.0,10:40,50.0
Nils Lundkvist,2021-22,NYR,R,D,25,1,3,4,+4,0,0.16,0,2,1,2,0,0,0,0,32,3.1,13:56,--
Kevin Bahl,2021-22,NJD,L,D,17,1,3,4,-6,10,0.24,1,4,0,0,0,0,0,0,16,6.3,15:45,--
Isaac Ratcliffe,2021-22,PHI,L,L,10,1,3,4,-1,10,0.40,1,2,0,2,0,0,0,0,14,7.1,10:45,0.0
Philippe Myers,2021-22,NSH,R,D,27,1,3,4,+5,12,0.15,1,4,0,0,0,0,0,0,28,3.6,14:53,--
Matt Irwin,2021-22,WSH,L,D,17,1,3,4,0,6,0.24,1,4,0,0,0,0,0,0,29,3.5,12:39,--
Kyle Clifford,2021-22,"STL,TOR",L,L,25,1,3,4,-5,31,0.16,1,4,0,0,0,0,0,0,29,3.5,8:48,42.9
Kyle Turris,2021-22,EDM,R,C,23,1,3,4,-5,4,0.17,1,4,0,0,0,0,0,0,21,4.8,8:37,56.0
Andrej Sekera,2021-22,DAL,L,D,32,1,3,4,-3,16,0.13,1,4,0,0,0,0,0,0,26,3.9,13:43,--
William Eklund,2021-22,SJS,L,L,9,0,4,4,-3,2,0.44,0,1,0,3,0,0,0,0,8,0.0,14:20,37.5
Bobby Brink,2021-22,PHI,R,R,10,0,4,4,-5,0,0.40,0,3,0,1,0,0,0,0,18,0.0,15:27,75.0
Colton White,2021-22,NJD,L,D,27,0,4,4,+2,8,0.15,0,4,0,0,0,0,0,0,18,0.0,13:15,--
Sammy Blais,2021-22,NYR,L,L,14,0,4,4,+3,17,0.29,0,4,0,0,0,0,0,0,17,0.0,13:28,20.0
Slater Koekkoek,2021-22,EDM,L,D,19,0,4,4,+2,16,0.21,0,4,0,0,0,0,0,0,11,0.0,11:10,--
Derrick Pouliot,2021-22,"VGK,SEA",L,D,11,0,4,4,+6,4,0.36,0,4,0,0,0,0,0,0,8,0.0,15:30,--
Ryan Murray,2021-22,COL,L,D,37,0,4,4,-3,2,0.11,0,3,0,0,0,1,0,0,26,0.0,14:05,--
Nathan Beaulieu,2021-22,WPG,L,D,24,0,4,4,-7,25,0.17,0,3,0,0,0,1,0,0,24,0.0,10:46,--
Mark Borowiecki,2021-22,NSH,L,D,57,0,4,4,-9,151,0.07,0,4,0,0,0,0,0,0,45,0.0,13:07,--
Riley Nash,2021-22,"WPG,TBL,ARI",R,C,49,0,4,4,-5,10,0.08,0,4,0,0,0,0,0,0,36,0.0,11:26,52.1
Marc McLaughlin,2021-22,BOS,R,C,11,3,0,3,-1,8,0.27,3,3,0,0,0,0,0,0,12,25.0,10:29,33.3
Jujhar Khaira,2021-22,CHI,L,L,27,3,0,3,-4,13,0.11,3,3,0,0,0,0,0,0,32,9.4,13:36,52.5
Mason McTavish,2021-22,ANA,L,C,9,2,1,3,+3,2,0.33,2,2,0,1,0,0,0,1,12,16.7,13:05,0.0
Owen Power,2021-22,BUF,L,D,8,2,1,3,+3,2,0.38,2,3,0,0,0,0,0,0,10,20.0,22:05,--
Jan Jenik,2021-22,ARI,L,R,13,2,1,3,-6,11,0.23,2,3,0,0,0,0,0,1,22,9.1,10:41,42.1
Jack McBain,2021-22,ARI,L,C,10,2,1,3,-6,6,0.30,2,3,0,0,0,0,0,0,13,15.4,14:11,34.0
Sheldon Dries,2021-22,VAN,L,C,11,2,1,3,-3,0,0.27,1,2,1,1,0,0,0,1,17,11.8,10:18,33.3
Kristian Vesalainen,2021-22,WPG,L,L,53,2,1,3,-8,6,0.06,2,3,0,0,0,0,0,0,43,4.7,8:40,0.0
Adam Brooks,2021-22,"MTL,VGK,WPG",L,C,25,2,1,3,+2,2,0.12,2,3,0,0,0,0,0,2,14,14.3,8:57,40.4
Liam O'Brien,2021-22,ARI,L,C,39,2,1,3,+1,106,0.08,2,3,0,0,0,0,0,0,36,5.6,9:29,50.0
Nick Blankenburg,2021-22,CBJ,R,D,7,1,2,3,-3,4,0.43,0,2,1,1,0,0,0,1,13,7.7,17:34,--
Vladislav Kolyachonok,2021-22,ARI,L,D,32,1,2,3,0,6,0.09,1,3,0,0,0,0,0,0,24,4.2,15:51,--
Philip Broberg,2021-22,EDM,L,D,23,1,2,3,-8,8,0.13,1,3,0,0,0,0,0,0,29,3.5,13:28,--
Bo Groulx,2021-22,ANA,L,C,18,1,2,3,0,2,0.17,1,3,0,0,0,0,0,0,17,5.9,11:00,45.8
Carson Meyer,2021-22,CBJ,R,R,13,1,2,3,0,6,0.23,1,3,0,0,0,0,0,0,13,7.7,8:14,--
Jonah Gadjovich,2021-22,SJS,L,L,43,1,2,3,-9,74,0.07,1,3,0,0,0,0,0,0,36,2.8,8:45,33.3
Troy Stecher,2021-22,"DET,LAK",R,D,29,1,2,3,-7,13,0.10,1,3,0,0,0,0,0,0,50,2.0,16:40,--
Nick Merkley,2021-22,SJS,R,R,9,1,2,3,-2,0,0.33,1,2,0,1,0,0,0,0,7,14.3,12:25,54.6
Hayden Hodgson,2021-22,PHI,R,R,6,1,2,3,-1,11,0.50,1,3,0,0,0,0,0,0,10,10.0,13:12,50.0
Tucker Poolman,2021-22,VAN,R,D,40,1,2,3,+2,12,0.08,1,3,0,0,0,0,0,0,47,2.1,17:00,--
Josh Leivo,2021-22,CAR,R,L,7,1,2,3,+1,2,0.43,1,3,0,0,0,0,0,0,10,10.0,9:14,--
Logan Shaw,2021-22,OTT,R,R,17,1,2,3,-3,2,0.18,1,3,0,0,0,0,0,0,17,5.9,9:23,50.4
Nick Seeler,2021-22,PHI,L,D,43,1,2,3,-3,29,0.07,1,3,0,0,0,0,0,0,32,3.1,13:05,--
Kevin Connauton,2021-22,"FLA,PHI",L,D,39,1,2,3,-3,4,0.08,1,3,0,0,0,0,0,0,30,3.3,13:05,--
Nate Thompson,2021-22,PHI,L,C,33,1,2,3,-15,31,0.09,1,3,0,0,0,0,0,0,23,4.4,11:58,55.8
Kent Johnson,2021-22,CBJ,L,C,9,0,3,3,+2,2,0.33,0,1,0,2,0,0,0,0,5,0.0,12:27,--
Jack Studnicka,2021-22,BOS,R,C,15,0,3,3,-5,4,0.20,0,3,0,0,0,0,0,0,21,0.0,12:35,48.7
Dennis Cholowski,2021-22,"WSH,SEA",L,D,11,0,3,3,-3,2,0.27,0,3,0,0,0,0,0,0,11,0.0,15:49,--
Jalen Chatfield,2021-22,CAR,R,D,16,0,3,3,+1,8,0.19,0,3,0,0,0,0,0,0,25,0.0,14:47,--
Tanner Kero,2021-22,DAL,L,C,23,0,3,3,-5,0,0.13,0,3,0,0,0,0,0,0,14,0.0,9:34,64.3
Jakub Zboril,2021-22,BOS,L,D,10,0,3,3,+1,4,0.30,0,3,0,0,0,0,0,0,13,0.0,15:44,--
Jayson Megna,2021-22,COL,R,C,20,0,3,3,-2,4,0.15,0,3,0,0,0,0,0,0,19,0.0,10:18,48.3
Matt Tennyson,2021-22,NSH,R,D,8,0,3,3,0,4,0.38,0,3,0,0,0,0,0,0,5,0.0,12:55,--
Paul Cotter,2021-22,VGK,L,C,7,2,0,2,+1,6,0.29,2,2,0,0,0,0,0,0,11,18.2,8:49,0.0
Jack Drury,2021-22,CAR,L,C,2,2,0,2,+3,2,1.00,2,2,0,0,0,0,0,0,6,33.3,15:58,80.0
Alexey Toropchenko,2021-22,STL,L,R,28,2,0,2,-9,15,0.07,2,2,0,0,0,0,0,0,43,4.7,10:43,33.3
Martin Frk,2021-22,LAK,R,R,6,2,0,2,-4,2,0.33,0,0,2,2,0,0,0,0,15,13.3,14:02,--
Matt Kiersted,2021-22,FLA,L,D,10,1,1,2,-8,2,0.20,1,2,0,0,0,0,0,0,11,9.1,14:03,--
Justin Barron,2021-22,"COL,MTL",R,D,7,1,1,2,-3,0,0.29,1,2,0,0,0,0,0,0,13,7.7,17:11,--
Jack Quinn,2021-22,BUF,R,R,2,1,1,2,0,0,1.00,0,1,1,1,0,0,0,0,6,16.7,14:53,--
Jake Neighbours,2021-22,STL,L,L,9,1,1,2,-2,2,0.22,1,2,0,0,0,0,0,1,8,12.5,9:19,33.3
Alex Vlasic,2021-22,CHI,L,D,15,1,1,2,-2,2,0.13,1,2,0,0,0,0,0,0,12,8.3,14:19,--
Nikita Okhotiuk,2021-22,NJD,L,D,5,1,1,2,-2,2,0.40,1,2,0,0,0,0,0,0,5,20.0,15:05,--
John Leonard,2021-22,SJS,L,L,14,1,1,2,-5,0,0.14,1,1,0,1,0,0,0,0,25,4.0,11:17,50.0
Riley Damiani,2021-22,DAL,R,C,7,1,1,2,0,2,0.29,1,2,0,0,0,0,0,0,10,10.0,8:32,50.0
Kiefer Sherwood,2021-22,COL,R,L,11,1,1,2,+3,0,0.18,1,2,0,0,0,0,0,1,9,11.1,8:34,100.0
Kristian Reichel,2021-22,WPG,R,C,13,1,1,2,-2,7,0.15,1,2,0,0,0,0,0,0,18,5.6,10:24,100.0
Trey Fix-Wolansky,2021-22,CBJ,R,R,6,1,1,2,-1,0,0.33,1,2,0,0,0,0,0,0,5,20.0,6:17,--
Radim Simek,2021-22,SJS,L,D,36,1,1,2,-13,8,0.06,1,2,0,0,0,0,0,0,25,4.0,13:17,--
Lias Andersson,2021-22,LAK,L,C,20,1,1,2,-7,12,0.10,1,1,0,1,0,0,0,1,29,3.5,10:37,44.7
Michal Kempny,2021-22,WSH,L,D,15,1,1,2,-3,16,0.13,1,2,0,0,0,0,0,0,10,10.0,15:50,--
Tyler Benson,2021-22,EDM,L,L,29,1,1,2,-5,18,0.07,1,2,0,0,0,0,0,0,18,5.6,8:33,0.0
Christian Wolanin,2021-22,"BUF,LAK",L,D,9,1,1,2,-1,2,0.22,1,2,0,0,0,0,0,0,5,20.0,14:42,--
A.J. Greer,2021-22,NJD,L,L,9,1,1,2,0,2,0.22,1,2,0,0,0,0,0,0,14,7.1,7:51,66.7
Jonny Brodzinski,2021-22,NYR,R,C,22,1,1,2,+1,10,0.09,1,2,0,0,0,0,0,0,34,2.9,10:51,50.5
Greg Pateryn,2021-22,ANA,R,D,10,1,1,2,0,10,0.20,1,2,0,0,0,0,0,0,16,6.3,14:07,--
Jay Beagle,2021-22,ARI,R,C,33,1,1,2,-20,27,0.06,1,2,0,0,0,0,0,0,24,4.2,13:47,57.1
Brad Malone,2021-22,EDM,L,C,8,1,1,2,-2,2,0.25,1,2,0,0,0,0,0,0,7,14.3,8:17,48.2
Carl Dahlstrom,2021-22,TOR,L,D,3,0,2,2,+2,2,0.67,0,2,0,0,0,0,0,0,4,0.0,13:39,--
Nic Petan,2021-22,VAN,L,C,18,0,2,2,-2,4,0.11,0,1,0,1,0,0,0,0,21,0.0,10:17,30.4
Scott Sabourin,2021-22,OTT,R,R,7,0,2,2,-2,11,0.29,0,2,0,0,0,0,0,0,4,0.0,7:36,100.0
Cedric Paquette,2021-22,MTL,L,C,24,0,2,2,-6,25,0.08,0,2,0,0,0,0,0,0,16,0.0,8:52,29.8
Mackenzie MacEachern,2021-22,STL,L,L,14,0,2,2,-1,4,0.14,0,2,0,0,0,0,0,0,14,0.0,7:58,--
Mike Hardman,2021-22,CHI,L,L,21,0,2,2,-6,11,0.10,0,2,0,0,0,0,0,0,12,0.0,9:18,50.0
Alexander Holtz,2021-22,NJD,R,R,9,0,2,2,-5,2,0.22,0,1,0,1,0,0,0,0,12,0.0,12:16,--
Zac Jones,2021-22,NYR,L,D,12,0,2,2,-7,0,0.17,0,2,0,0,0,0,0,0,8,0.0,15:10,--
Santeri Hatakka,2021-22,SJS,L,D,9,0,2,2,-5,2,0.22,0,2,0,0,0,0,0,0,3,0.0,12:38,--
Austin Strand,2021-22,LAK,R,D,8,0,2,2,-1,0,0.25,0,2,0,0,0,0,0,0,9,0.0,15:17,--
Sean Walker,2021-22,LAK,R,D,6,0,2,2,-1,4,0.33,0,1,0,1,0,0,0,0,18,0.0,18:22,--
Juuso Valimaki,2021-22,CGY,L,D,9,0,2,2,0,10,0.22,0,2,0,0,0,0,0,0,11,0.0,15:42,--
Jeremy Davies,2021-22,NSH,L,D,6,0,2,2,-5,2,0.33,0,2,0,0,0,0,0,0,5,0.0,12:15,--
