Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Jake Middleton,2018-19,SJS,L,D,3,0,1,1,-1,2,0.33,0,1,0,0,0,0,0,0,0,--,9:56,--
Haydn Fleury,2018-19,CAR,L,D,20,0,1,1,+4,2,0.05,0,1,0,0,0,0,0,0,17,0.0,12:32,--
Logan O'Connor,2018-19,COL,R,R,5,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,6:49,0.0
Jacob Nilsson,2018-19,CHI,L,C,2,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,0,--,7:52,37.5
Sheldon Rempal,2018-19,LAK,R,R,7,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,8:44,--
Eric Robinson,2018-19,CBJ,L,L,13,0,0,0,-4,0,0.00,0,0,0,0,0,0,0,0,18,0.0,11:50,--
Libor Sulak,2018-19,DET,L,D,6,0,0,0,-4,6,0.00,0,0,0,0,0,0,0,0,7,0.0,19:23,--
Jakub Jerabek,2018-19,STL,L,D,1,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,1,0.0,7:52,--
Justin Kloos,2018-19,ANA,R,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,7:04,--
Erik Brannstrom,2018-19,OTT,L,D,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,18:04,--
Urho Vaakanainen,2018-19,BOS,L,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,9:06,--
Dylan Gambrell,2018-19,SJS,R,C,8,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,6,0.0,8:38,51.3
Maxim Mamin,2018-19,FLA,L,C,7,0,0,0,-2,5,0.00,0,0,0,0,0,0,0,0,8,0.0,7:21,0.0
Rem Pitlick,2018-19,NSH,L,C,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,0,--,9:43,--
Janne Kuokkanen,2018-19,CAR,L,C,7,0,0,0,-2,4,0.00,0,0,0,0,0,0,0,0,6,0.0,10:55,--
Patrick Russell,2018-19,EDM,R,R,6,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,6,0.0,8:47,--
Anthony Greco,2018-19,FLA,R,R,1,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,2,0.0,9:30,--
Vitaly Abramov,2018-19,OTT,L,L,1,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,0,--,13:52,--
Jake Bean,2018-19,CAR,L,D,2,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,8:28,--
Riley Stillman,2018-19,FLA,L,D,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,11:22,--
Logan Brown,2018-19,OTT,L,C,2,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,2,0.0,10:31,25.0
Trent Frederic,2018-19,BOS,L,C,15,0,0,0,-4,15,0.00,0,0,0,0,0,0,0,0,19,0.0,9:24,50.6
Tim Gettinger,2018-19,NYR,L,L,4,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,7:31,--
Brandon Gignac,2018-19,NJD,L,C,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,9:04,--
Ryan Lindgren,2018-19,NYR,L,D,5,0,0,0,-6,8,0.00,0,0,0,0,0,0,0,0,8,0.0,14:35,--
Nick Lappin,2018-19,NJD,R,R,11,0,0,0,-6,0,0.00,0,0,0,0,0,0,0,0,11,0.0,13:41,83.3
Ryan Lomberg,2018-19,CGY,L,L,4,0,0,0,0,17,0.00,0,0,0,0,0,0,0,0,1,0.0,6:59,--
Kole Sherwood,2018-19,CBJ,R,R,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,9:14,--
Colton White,2018-19,NJD,L,D,3,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,1,0.0,14:14,--
Will Borgen,2018-19,BUF,R,D,4,0,0,0,-5,0,0.00,0,0,0,0,0,0,0,0,2,0.0,16:33,--
Kevin Stenlund,2018-19,CBJ,R,C,4,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,3,0.0,10:58,50.0
Gabriel Carlsson,2018-19,CBJ,L,D,1,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,1,0.0,9:21,--
Dennis Gilbert,2018-19,CHI,L,D,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,0,--,12:46,--
Kyle Capobianco,2018-19,ARI,L,D,2,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,16:05,--
Guillaume Brisebois,2018-19,VAN,L,D,8,0,0,0,-4,0,0.00,0,0,0,0,0,0,0,0,5,0.0,11:01,--
Nicolas Roy,2018-19,CAR,R,C,6,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,6:57,53.9
Cooper Marody,2018-19,EDM,R,C,6,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,6,0.0,6:55,34.6
Jakub Zboril,2018-19,BOS,L,D,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,10:56,--
Anthony Richard,2018-19,NSH,L,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,7:22,--
Nikita Soshnikov,2018-19,STL,L,R,5,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,7:10,--
Jack Rodewald,2018-19,OTT,R,R,6,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,7:04,--
Joe Hicketts,2018-19,DET,L,D,11,0,0,0,-9,0,0.00,0,0,0,0,0,0,0,0,16,0.0,18:35,--
Anton Lindholm,2018-19,COL,L,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,7:11,--
Nelson Nogier,2018-19,WPG,R,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,10:06,--
Chase De Leo,2018-19,ANA,L,L,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,12:32,--
Mark Friedman,2018-19,PHI,R,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,12:33,--
Louie Belpedio,2018-19,MIN,R,D,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,13:08,--
Dominic Turgeon,2018-19,DET,L,C,4,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,2,0.0,12:35,38.1
Nicolas Aube-Kubel,2018-19,PHI,R,R,9,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,5:35,--
Josh Jacobs,2018-19,NJD,R,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,14:54,--
Andreas Englund,2018-19,OTT,L,D,3,0,0,0,-2,10,0.00,0,0,0,0,0,0,0,0,2,0.0,13:20,--
Jake Chelios,2018-19,DET,L,D,5,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,5,0.0,17:12,--
Joel Hanley,2018-19,DAL,L,D,16,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,9,0.0,13:42,--
Dakota Mermis,2018-19,ARI,L,D,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,0,--,11:20,--
Kerby Rychel,2018-19,CGY,L,L,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,9:11,0.0
Curtis Lazar,2018-19,CGY,R,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,4:48,75.0
Samuel Morin,2018-19,PHI,L,L,5,0,0,0,-3,4,0.00,0,0,0,0,0,0,0,0,5,0.0,12:22,--
Laurent Dauphin,2018-19,ARI,L,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,12:19,0.0
Marko Dano,2018-19,COL,L,C,8,0,0,0,-1,7,0.00,0,0,0,0,0,0,0,0,3,0.0,6:53,0.0
Tyrell Goulbourne,2018-19,PHI,L,L,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,7:25,--
John Gilmour,2018-19,NYR,L,D,5,0,0,0,-3,4,0.00,0,0,0,0,0,0,0,0,9,0.0,16:05,--
Anton Blidh,2018-19,BOS,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,13:46,--
Andrej Sustr,2018-19,ANA,R,D,5,0,0,0,0,6,0.00,0,0,0,0,0,0,0,0,6,0.0,12:02,--
Joseph Blandisi,2018-19,"ANA,PIT",L,C,9,0,0,0,-1,6,0.00,0,0,0,0,0,0,0,0,8,0.0,7:27,--
Danny O'Regan,2018-19,BUF,R,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,11:56,100.0
Kevin Roy,2018-19,ANA,L,C,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,13:03,--
Trevor Carrick,2018-19,CAR,L,D,1,0,0,0,-1,5,0.00,0,0,0,0,0,0,0,0,0,--,11:29,--
Matt Tennyson,2018-19,BUF,R,D,4,0,0,0,-4,0,0.00,0,0,0,0,0,0,0,0,4,0.0,10:45,--
Adam Clendening,2018-19,CBJ,R,D,4,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,10:39,--
Reid Boucher,2018-19,VAN,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,5:28,--
Steven Fogarty,2018-19,NYR,R,C,10,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,9,0.0,7:46,29.6
Colin Blackwell,2018-19,NSH,R,C,6,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,5,0.0,9:44,44.8
Cory Conacher,2018-19,TBL,L,C,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,8:35,--
Erik Burgdoerfer,2018-19,OTT,R,D,4,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,2,0.0,10:40,--
Dylan McIlrath,2018-19,DET,R,D,7,0,0,0,+2,4,0.00,0,0,0,0,0,0,0,0,6,0.0,15:11,--
Mark Alt,2018-19,COL,R,D,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,9:55,--
Nate Prosser,2018-19,MIN,R,D,15,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,10,0.0,10:13,--
Cameron Gaunce,2018-19,TBL,L,D,2,0,0,0,+3,7,0.00,0,0,0,0,0,0,0,0,2,0.0,15:40,--
Cody Goloubef,2018-19,OTT,R,D,5,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,3,0.0,10:49,--
Brad Malone,2018-19,EDM,L,C,16,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,13,0.0,8:57,44.4
Anthony Peluso,2018-19,CGY,R,R,4,0,0,0,-1,7,0.00,0,0,0,0,0,0,0,0,1,0.0,4:07,--
Paul Carey,2018-19,"OTT,BOS",L,C,7,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,10:39,25.0
Justin Falk,2018-19,OTT,L,D,10,0,0,0,-4,11,0.00,0,0,0,0,0,0,0,0,7,0.0,12:56,--
Mark Letestu,2018-19,CBJ,R,C,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,9:20,83.3
Eric Gryba,2018-19,NJD,R,D,10,0,0,0,-1,10,0.00,0,0,0,0,0,0,0,0,11,0.0,15:18,--
Stephen Gionta,2018-19,NYI,R,C,5,0,0,0,-4,0,0.00,0,0,0,0,0,0,0,0,4,0.0,8:47,54.1
Adam Cracknell,2018-19,ANA,R,R,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,10:26,--
Marc Methot,2018-19,DAL,L,D,9,0,0,0,-3,6,0.00,0,0,0,0,0,0,0,0,3,0.0,16:56,--
Lee Stempniak,2018-19,BOS,R,R,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,7:49,--
Patrick Eaves,2018-19,ANA,R,R,7,0,0,0,-4,4,0.00,0,0,0,0,0,0,0,0,6,0.0,13:53,--
Chris Thorburn,2018-19,STL,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,1:52,--
Derek MacKenzie,2018-19,FLA,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,2:43,66.7
Blake Lizotte,2018-19,LAK,L,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,11:12,50.0
Brogan Rafferty,2018-19,VAN,R,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,13:21,--
Nico Sturm,2018-19,MIN,L,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,7,0.0,12:47,29.4
Brady Keeper,2018-19,FLA,R,D,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,12:40,--
Ryan Kuffner,2018-19,DET,L,L,10,0,0,0,-4,0,0.00,0,0,0,0,0,0,0,0,8,0.0,10:56,0.0
Josh Teves,2018-19,VAN,L,D,1,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,0,--,13:40,--
