Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Alexandre Carrier,2022-23,NSH,R,D,43,2,7,9,0,27,0.21,2,9,0,0,0,0,1,1,48,4.2,17:53,--
Brendan Lemieux,2022-23,"LAK,PHI",L,L,45,2,7,9,-3,74,0.20,2,9,0,0,0,0,0,0,44,4.6,10:11,50.0
Anthony Duclair,2022-23,FLA,L,L,20,2,7,9,+4,2,0.45,2,9,0,0,0,0,0,0,43,4.7,14:51,--
Jacob Bryson,2022-23,BUF,L,D,59,1,8,9,-24,8,0.15,1,8,0,0,0,1,0,0,27,3.7,14:35,--
Devin Shore,2022-23,EDM,L,C,47,1,8,9,+6,4,0.19,1,9,0,0,0,0,0,0,33,3.0,8:58,50.9
Victor Soderstrom,2022-23,ARI,R,D,30,0,9,9,-3,24,0.30,0,6,0,3,0,0,0,0,31,0.0,16:10,--
Elmer Soderblom,2022-23,DET,L,L,21,5,3,8,0,8,0.38,5,8,0,0,0,0,0,2,30,16.7,12:04,25.0
Vitali Kravtsov,2022-23,"NYR,VAN",L,R,44,4,4,8,+3,10,0.18,3,5,1,3,0,0,0,0,43,9.3,11:12,0.0
Martin Kaut,2022-23,"COL,SJS",R,R,36,4,4,8,-4,4,0.22,3,7,1,1,0,0,0,1,44,9.1,10:24,33.3
Jack Studnicka,2022-23,"BOS,VAN",R,C,48,4,4,8,-12,16,0.17,4,8,0,0,0,0,0,1,65,6.2,10:36,47.8
Zach Werenski,2022-23,CBJ,L,D,13,3,5,8,-6,0,0.62,3,6,0,2,0,0,0,0,41,7.3,23:36,--
Ben Hutton,2022-23,VGK,L,D,31,3,5,8,+1,6,0.26,3,7,0,1,0,0,0,0,52,5.8,16:00,--
Lukas Sedlak,2022-23,"COL,PHI",L,C,30,3,5,8,+4,12,0.27,3,7,0,0,0,1,0,0,44,6.8,12:12,46.3
Kevin Bahl,2022-23,NJD,L,D,42,2,6,8,+4,35,0.19,2,8,0,0,0,0,0,0,27,7.4,14:01,--
Jack Drury,2022-23,CAR,L,C,38,2,6,8,+3,14,0.21,2,7,0,1,0,0,0,1,69,2.9,10:47,53.2
Jacob Peterson,2022-23,"DAL,SJS",L,C,12,2,6,8,-12,4,0.67,0,6,2,2,0,0,0,0,21,9.5,17:26,50.0
Dylan Samberg,2022-23,WPG,L,D,63,2,6,8,+10,25,0.13,2,7,0,0,0,1,0,0,49,4.1,14:56,--
Rasmus Asplund,2022-23,"BUF,NSH",L,C,46,2,6,8,-6,4,0.17,1,7,0,0,1,1,0,0,54,3.7,10:58,40.0
Anders Bjork,2022-23,"BUF,CHI",L,L,14,2,6,8,+4,2,0.57,2,8,0,0,0,0,0,0,15,13.3,13:50,0.0
Jayson Megna,2022-23,"COL,ANA",R,C,55,2,6,8,-21,6,0.15,2,8,0,0,0,0,0,0,36,5.6,10:00,52.3
Jarred Tinordi,2022-23,CHI,L,D,44,2,6,8,-17,40,0.18,2,8,0,0,0,0,0,1,32,6.3,16:27,--
Jack Johnson,2022-23,"CHI,COL",L,D,83,2,6,8,-15,28,0.10,2,6,0,0,0,2,0,0,92,2.2,19:09,0.0
Philip Broberg,2022-23,EDM,L,D,46,1,7,8,+6,2,0.17,1,8,0,0,0,0,0,0,32,3.1,12:36,--
Gustav Lindstrom,2022-23,DET,R,D,36,1,7,8,-16,20,0.22,1,8,0,0,0,0,0,0,18,5.6,14:10,--
Ian Mitchell,2022-23,CHI,R,D,35,1,7,8,-8,8,0.23,1,7,0,1,0,0,0,0,25,4.0,15:50,--
Nikita Zaitsev,2022-23,"OTT,CHI",R,D,46,1,7,8,-9,20,0.17,1,8,0,0,0,0,0,0,20,5.0,16:28,--
Jacob MacDonald,2022-23,"COL,SJS",L,D,58,1,7,8,-14,23,0.14,1,7,0,1,0,0,0,0,75,1.3,12:02,--
Riley Stillman,2022-23,"VAN,BUF",L,D,50,1,7,8,-13,36,0.16,1,8,0,0,0,0,0,0,37,2.7,14:39,--
Erik Johnson,2022-23,COL,R,D,63,0,8,8,+8,12,0.13,0,7,0,0,0,1,0,0,98,0.0,17:15,--
Vasily Podkolzin,2022-23,VAN,L,R,39,4,3,7,-5,9,0.18,4,7,0,0,0,0,0,0,41,9.8,11:50,43.8
Jakub Lauko,2022-23,BOS,L,C,23,4,3,7,+2,11,0.30,4,7,0,0,0,0,0,1,17,23.5,8:52,0.0
Josh Brown,2022-23,ARI,R,D,68,4,3,7,-18,87,0.10,4,7,0,0,0,0,0,0,68,5.9,15:46,--
Tyson Foerster,2022-23,PHI,R,R,8,3,4,7,+2,8,0.88,3,6,0,1,0,0,0,0,15,20.0,16:34,--
Connor Mackey,2022-23,"CGY,ARI",L,D,30,3,4,7,-4,48,0.23,3,7,0,0,0,0,0,0,31,9.7,14:03,--
Jakob Pelletier,2022-23,CGY,L,L,24,3,4,7,-5,2,0.29,1,4,2,3,0,0,0,1,48,6.3,14:11,25.0
Nikita Alexandrov,2022-23,STL,L,C,28,3,4,7,0,8,0.25,3,7,0,0,0,0,0,0,28,10.7,9:49,35.3
Karson Kuhlman,2022-23,"SEA,WPG",R,C,47,3,4,7,-4,8,0.15,3,7,0,0,0,0,0,2,48,6.3,11:51,0.0
Filip Zadina,2022-23,DET,L,R,30,3,4,7,-5,10,0.23,3,7,0,0,0,0,0,2,51,5.9,13:06,33.3
Jonah Gadjovich,2022-23,SJS,L,L,35,3,4,7,-3,57,0.20,3,7,0,0,0,0,0,0,32,9.4,8:59,25.0
Sam Carrick,2022-23,ANA,R,C,52,3,4,7,-17,86,0.13,3,7,0,0,0,0,0,0,50,6.0,10:34,49.3
Cal Foote,2022-23,"TBL,NSH",R,D,50,2,5,7,+6,63,0.14,2,7,0,0,0,0,0,0,39,5.1,15:07,--
Robert Hagg,2022-23,DET,L,D,38,2,5,7,-5,26,0.18,2,7,0,0,0,0,0,0,40,5.0,15:31,--
Reese Johnson,2022-23,CHI,R,C,57,4,2,6,-15,38,0.11,4,6,0,0,0,0,0,1,54,7.4,11:01,53.1
Cole Guttman,2022-23,CHI,R,C,14,4,2,6,+1,2,0.43,4,6,0,0,0,0,0,1,26,15.4,14:34,52.1
Lane Pederson,2022-23,"VAN,CBJ",R,C,27,3,3,6,-1,26,0.22,3,6,0,0,0,0,0,0,27,11.1,11:56,51.3
Luke Glendening,2022-23,DAL,R,C,70,3,3,6,-9,50,0.09,1,4,0,0,2,2,0,0,65,4.6,12:04,59.1
Daniil Miromanov,2022-23,VGK,R,D,14,2,4,6,-6,2,0.43,1,3,1,3,0,0,0,0,22,9.1,17:02,--
Logan Brown,2022-23,STL,L,C,30,2,4,6,-4,8,0.20,2,6,0,0,0,0,0,0,18,11.1,10:24,34.5
Alex Goligoski,2022-23,MIN,L,D,46,2,4,6,-9,16,0.13,2,5,0,1,0,0,1,2,63,3.2,17:40,--
Jake Bean,2022-23,CBJ,L,D,14,1,5,6,-2,6,0.43,1,5,0,1,0,0,0,0,16,6.3,15:42,--
Niko Mikkola,2022-23,"STL,NYR",L,D,81,1,5,6,+6,58,0.07,1,6,0,0,0,0,0,0,62,1.6,17:26,--
Ben Harpur,2022-23,NYR,L,D,42,1,5,6,0,20,0.14,1,6,0,0,0,0,0,0,34,2.9,14:04,--
Kurtis MacDermid,2022-23,COL,L,D,44,1,5,6,-1,55,0.14,1,6,0,0,0,0,0,1,20,5.0,8:20,0.0
Jakub Voracek,2022-23,CBJ,L,R,11,1,5,6,-7,0,0.55,0,5,1,1,0,0,0,0,17,5.9,15:58,33.3
David Gustafsson,2022-23,WPG,L,C,46,0,6,6,+2,6,0.13,0,5,0,0,0,1,0,0,45,0.0,10:06,49.3
Colton White,2022-23,ANA,L,D,46,0,6,6,-17,8,0.13,0,6,0,0,0,0,0,0,30,0.0,14:32,--
Chris Wideman,2022-23,MTL,R,D,46,0,6,6,-6,81,0.13,0,4,0,2,0,0,0,0,31,0.0,13:31,--
Rudolfs Balcers,2022-23,"FLA,TBL",L,L,17,3,2,5,-1,4,0.29,3,5,0,0,0,0,0,0,24,12.5,10:12,0.0
Austin Czarnik,2022-23,DET,R,C,29,3,2,5,-4,8,0.17,3,4,0,1,0,0,0,0,27,11.1,11:10,43.1
Jansen Harkins,2022-23,WPG,L,C,22,3,2,5,+4,12,0.23,3,5,0,0,0,0,0,0,18,16.7,10:49,22.2
Anthony Richard,2022-23,MTL,L,C,13,3,2,5,+2,6,0.38,3,5,0,0,0,0,0,1,13,23.1,9:58,25.0
Curtis Lazar,2022-23,"VAN,NJD",R,C,49,3,2,5,-6,21,0.10,3,5,0,0,0,0,0,0,55,5.5,11:56,51.5
Nicholas Robertson,2022-23,TOR,L,L,15,2,3,5,+2,0,0.33,2,5,0,0,0,0,1,1,27,7.4,10:53,66.7
Kyle Burroughs,2022-23,VAN,R,D,48,2,3,5,-4,62,0.10,2,5,0,0,0,0,0,0,47,4.3,17:22,0.0
Matt Irwin,2022-23,WSH,L,D,61,2,3,5,-8,36,0.08,2,5,0,0,0,0,0,0,79,2.5,13:02,--
Robert Bortuzzo,2022-23,STL,R,D,43,2,3,5,+9,29,0.12,2,5,0,0,0,0,0,0,30,6.7,12:34,--
Isaak Phillips,2022-23,CHI,L,D,16,1,4,5,-10,5,0.31,1,5,0,0,0,0,0,0,16,6.3,15:28,--
Chad Ruhwedel,2022-23,PIT,R,D,47,1,4,5,-4,18,0.11,1,5,0,0,0,0,0,0,36,2.8,14:34,--
Tanner Pearson,2022-23,VAN,L,L,14,1,4,5,-9,21,0.36,1,4,0,1,0,0,0,0,17,5.9,13:30,38.9
Zach Bogosian,2022-23,TBL,R,D,46,1,4,5,-4,42,0.11,1,5,0,0,0,0,0,0,54,1.9,14:59,100.0
Alexander Alexeyev,2022-23,WSH,L,D,32,0,5,5,-2,4,0.16,0,5,0,0,0,0,0,0,28,0.0,16:27,--
Vincent Desharnais,2022-23,EDM,R,D,36,0,5,5,+15,31,0.14,0,4,0,0,0,1,0,0,17,0.0,13:33,--
Patrik Nemeth,2022-23,ARI,L,D,75,0,5,5,-7,30,0.07,0,5,0,0,0,0,0,0,62,0.0,17:46,--
Brendan Smith,2022-23,NJD,L,D,60,0,5,5,+3,63,0.08,0,4,0,0,0,1,0,0,58,0.0,15:33,--
Ben Meyers,2022-23,COL,L,C,39,4,0,4,-6,6,0.10,4,4,0,0,0,0,0,0,33,12.1,9:36,51.3
Alexander Holtz,2022-23,NJD,R,R,19,3,1,4,-6,8,0.21,1,2,2,2,0,0,0,0,21,14.3,10:16,--
Joe Snively,2022-23,WSH,L,C,12,2,2,4,+3,0,0.33,2,4,0,0,0,0,0,0,16,12.5,12:36,66.7
Robin Salo,2022-23,NYI,L,D,11,2,2,4,+1,4,0.36,2,4,0,0,0,0,0,0,9,22.2,11:11,--
Matt Luff,2022-23,DET,R,R,19,2,2,4,-4,0,0.21,2,4,0,0,0,0,0,0,20,10.0,9:53,0.0
Tanner Laczynski,2022-23,PHI,R,C,32,2,2,4,-5,2,0.13,2,4,0,0,0,0,0,0,23,8.7,9:31,51.6
Michael McCarron,2022-23,NSH,R,R,32,2,2,4,-3,24,0.13,2,3,0,0,0,1,0,0,39,5.1,10:33,59.4
Zac Dalpe,2022-23,FLA,R,C,14,2,2,4,-4,2,0.29,2,4,0,0,0,0,0,0,17,11.8,8:24,59.5
Matt Kiersted,2022-23,FLA,L,D,20,1,3,4,+4,6,0.20,1,4,0,0,0,0,0,0,14,7.1,9:51,--
Tyler Tucker,2022-23,STL,L,D,26,1,3,4,-9,31,0.15,1,4,0,0,0,0,0,0,21,4.8,14:39,--
Ty Smith,2022-23,PIT,L,D,9,1,3,4,+3,4,0.44,1,1,0,3,0,0,0,0,27,3.7,20:12,--
Parker Kelly,2022-23,OTT,L,L,55,1,3,4,-9,37,0.07,1,3,0,0,0,1,0,1,59,1.7,10:30,45.5
Givani Smith,2022-23,"DET,FLA",L,R,36,1,3,4,-2,72,0.11,1,4,0,0,0,0,0,0,30,3.3,7:00,--
Dennis Gilbert,2022-23,CGY,L,D,23,1,3,4,0,27,0.17,1,4,0,0,0,0,0,1,13,7.7,11:44,--
Jakub Zboril,2022-23,BOS,L,D,22,1,3,4,-1,6,0.18,1,4,0,0,0,0,0,1,13,7.7,13:17,--
Fredrik Olofsson,2022-23,DAL,L,L,28,1,3,4,0,2,0.14,1,4,0,0,0,0,0,1,34,2.9,10:12,37.5
Nick Cicek,2022-23,SJS,L,D,16,0,4,4,-7,15,0.25,0,4,0,0,0,0,0,0,3,0.0,14:25,--
Egor Zamula,2022-23,PHI,L,D,14,0,4,4,0,2,0.29,0,4,0,0,0,0,0,0,8,0.0,13:23,--
Jake Christiansen,2022-23,CBJ,L,D,24,0,4,4,-7,4,0.17,0,3,0,1,0,0,0,0,25,0.0,15:13,--
Kale Clague,2022-23,BUF,L,D,33,0,4,4,-3,24,0.12,0,4,0,0,0,0,0,0,24,0.0,15:06,--
Andreas Englund,2022-23,"COL,CHI",L,D,47,0,4,4,-1,35,0.09,0,4,0,0,0,0,0,0,31,0.0,12:07,--
Nathan Beaulieu,2022-23,ANA,L,D,52,0,4,4,-23,39,0.08,0,4,0,0,0,0,0,0,33,0.0,15:14,--
Jesper Froden,2022-23,SEA,R,R,14,0,4,4,+4,6,0.29,0,4,0,0,0,0,0,0,10,0.0,10:00,--
Jordan Gross,2022-23,NSH,R,D,15,3,0,3,-3,2,0.20,2,2,1,1,0,0,0,0,24,12.5,18:47,--
Kieffer Bellows,2022-23,"NYI,PHI",L,L,28,3,0,3,-8,6,0.11,3,3,0,0,0,0,0,1,32,9.4,9:41,16.7
Dryden Hunt,2022-23,"NYR,COL,TOR",L,L,37,3,0,3,-10,24,0.08,3,3,0,0,0,0,0,0,23,13.0,8:04,33.3
Max Pacioretty,2022-23,CAR,L,L,5,3,0,3,0,2,0.60,2,2,1,1,0,0,0,0,16,18.8,13:39,--
Aatu Raty,2022-23,"NYI,VAN",L,C,15,2,1,3,0,4,0.20,2,3,0,0,0,0,0,0,16,12.5,8:23,54.2
William Eklund,2022-23,SJS,L,L,8,2,1,3,-5,6,0.38,2,2,0,1,0,0,0,0,18,11.1,19:50,33.3
Samuel Bolduc,2022-23,NYI,L,D,17,2,1,3,+5,2,0.18,2,3,0,0,0,0,0,1,20,10.0,14:24,--
Samuel Fagemo,2022-23,LAK,R,L,9,2,1,3,-4,0,0.33,2,3,0,0,0,0,0,0,5,40.0,7:51,0.0
Josh Norris,2022-23,OTT,L,C,8,2,1,3,-1,6,0.38,2,3,0,0,0,0,0,0,15,13.3,17:59,57.9
Justin Danforth,2022-23,CBJ,R,R,6,2,1,3,-3,4,0.50,2,3,0,0,0,0,0,0,10,20.0,13:23,30.8
Michael Carcone,2022-23,ARI,L,L,9,2,1,3,+3,2,0.33,2,3,0,0,0,0,0,0,15,13.3,12:39,--
Zachary Sanford,2022-23,NSH,L,L,16,2,1,3,-3,4,0.19,2,3,0,0,0,0,0,1,20,10.0,13:29,15.4
Pavol Regenda,2022-23,ANA,L,L,14,1,2,3,-3,4,0.21,1,3,0,0,0,0,0,0,17,5.9,10:33,50.0
Filip Roos,2022-23,CHI,L,D,17,1,2,3,-5,4,0.18,1,3,0,0,0,0,0,0,19,5.3,16:13,--
Tim Berni,2022-23,CBJ,L,D,59,1,2,3,-26,34,0.05,1,3,0,0,0,0,0,0,58,1.7,16:58,--
Lawrence Pilut,2022-23,BUF,L,D,17,1,2,3,-4,0,0.18,1,3,0,0,0,0,0,1,14,7.1,12:48,--
Radim Simek,2022-23,SJS,L,D,44,1,2,3,-13,29,0.07,1,3,0,0,0,0,0,0,39,2.6,14:37,--
Aleksi Heponiemi,2022-23,FLA,L,C,10,1,2,3,-1,2,0.30,1,3,0,0,0,0,0,0,6,16.7,8:35,100.0
Logan Stanley,2022-23,WPG,L,D,19,1,2,3,-1,21,0.16,1,3,0,0,0,0,0,0,11,9.1,13:43,--
Philippe Myers,2022-23,TBL,R,D,11,1,2,3,0,4,0.27,1,3,0,0,0,0,0,0,21,4.8,11:33,--
Guillaume Brisebois,2022-23,VAN,L,D,17,1,2,3,-2,6,0.18,1,3,0,0,0,0,0,0,15,6.7,16:32,--
Darren Raddysh,2022-23,TBL,R,D,17,1,2,3,-4,4,0.18,1,3,0,0,0,0,0,0,25,4.0,16:29,--
Mark Friedman,2022-23,PIT,R,D,23,1,2,3,+2,15,0.13,1,3,0,0,0,0,0,0,36,2.8,14:27,--
Ryan Carpenter,2022-23,NYR,R,C,22,1,2,3,-5,10,0.14,1,3,0,0,0,0,0,0,17,5.9,9:11,54.0
Nic Petan,2022-23,MIN,L,C,10,1,2,3,0,2,0.30,1,3,0,0,0,0,0,0,10,10.0,11:36,33.3
Buddy Robinson,2022-23,CHI,R,R,9,1,2,3,+1,4,0.33,1,3,0,0,0,0,0,0,13,7.7,11:46,20.0
Andrew Agozzino,2022-23,SJS,L,L,4,1,2,3,-1,0,0.75,0,2,0,0,1,1,0,0,9,11.1,16:22,100.0
Patric Hornqvist,2022-23,FLA,R,R,22,1,2,3,-4,13,0.14,1,2,0,1,0,0,0,1,40,2.5,9:16,16.7
Akito Hirose,2022-23,VAN,L,D,7,0,3,3,-1,4,0.43,0,1,0,2,0,0,0,0,4,0.0,17:28,--
Wyatt Kaiser,2022-23,CHI,L,D,9,0,3,3,-4,4,0.33,0,3,0,0,0,0,0,0,14,0.0,18:36,--
Michael Kesselring,2022-23,ARI,R,D,9,0,3,3,-1,6,0.33,0,3,0,0,0,0,0,0,8,0.0,17:06,--
Grigori Denisenko,2022-23,FLA,R,L,18,0,3,3,-5,4,0.17,0,3,0,0,0,0,0,0,16,0.0,9:53,--
Dylan Coghlan,2022-23,CAR,R,D,17,0,3,3,-1,2,0.18,0,3,0,0,0,0,0,0,29,0.0,12:43,--
Casey Fitzgerald,2022-23,"BUF,FLA",R,D,27,0,3,3,-2,4,0.11,0,3,0,0,0,0,0,0,13,0.0,11:55,--
Christian Wolanin,2022-23,VAN,L,D,16,0,3,3,+5,4,0.19,0,2,0,1,0,0,0,0,16,0.0,15:45,--
Andreas Johnsson,2022-23,"NJD,SJS",L,L,13,0,3,3,-6,6,0.23,0,3,0,0,0,0,0,0,18,0.0,13:28,46.2
Ryan Murray,2022-23,EDM,L,D,13,0,3,3,-4,4,0.23,0,3,0,0,0,0,0,0,8,0.0,13:07,--
Simon Edvinsson,2022-23,DET,L,D,9,2,0,2,-7,12,0.22,2,2,0,0,0,0,0,0,5,40.0,17:04,--
Kyle Capobianco,2022-23,WPG,L,D,14,2,0,2,+1,6,0.14,2,2,0,0,0,0,0,1,14,14.3,12:20,--
John Hayden,2022-23,SEA,R,C,7,2,0,2,+2,7,0.29,2,2,0,0,0,0,0,0,9,22.2,7:55,0.0
Zack Kassian,2022-23,ARI,R,R,51,2,0,2,-18,50,0.04,2,2,0,0,0,0,0,0,25,8.0,9:09,37.5
Shane Wright,2022-23,SEA,R,C,8,1,1,2,+4,2,0.25,1,2,0,0,0,0,0,0,4,25.0,8:29,32.3
Luke Hughes,2022-23,NJD,L,D,2,1,1,2,0,0,1.00,1,2,0,0,0,0,1,1,2,50.0,16:14,--
Danil Gushchin,2022-23,SJS,L,L,2,1,1,2,-1,0,1.00,0,0,1,2,0,0,0,0,8,12.5,15:55,--
Lukas Rousek,2022-23,BUF,L,R,2,1,1,2,+2,0,1.00,1,2,0,0,0,0,0,0,3,33.3,11:19,0.0
Zac Jones,2022-23,NYR,L,D,16,1,1,2,-2,4,0.13,1,2,0,0,0,0,0,1,15,6.7,15:37,--
Egor Sokolov,2022-23,OTT,R,L,5,1,1,2,+2,0,0.40,1,2,0,0,0,0,0,1,5,20.0,7:02,--
Sammy Walker,2022-23,MIN,R,C,9,1,1,2,-1,0,0.22,1,2,0,0,0,0,0,0,8,12.5,10:36,--
Jack Rathbone,2022-23,VAN,L,D,11,1,1,2,-1,2,0.18,1,2,0,0,0,0,0,0,12,8.3,14:14,--
Alex Nylander,2022-23,PIT,R,L,9,1,1,2,+1,6,0.22,1,2,0,0,0,0,0,0,11,9.1,12:18,50.0
Beck Malenstyn,2022-23,WSH,L,L,9,1,1,2,0,2,0.22,1,2,0,0,0,0,0,1,7,14.3,9:55,100.0
Austin Wagner,2022-23,CHI,L,L,7,1,1,2,-2,0,0.29,1,2,0,0,0,0,0,1,13,7.7,12:08,--
Jonny Brodzinski,2022-23,NYR,R,C,17,1,1,2,+3,8,0.12,1,2,0,0,0,0,0,0,27,3.7,9:19,53.1
Byron Froese,2022-23,VGK,R,C,9,1,1,2,0,4,0.22,1,2,0,0,0,0,0,0,15,6.7,9:58,59.6
Jordie Benn,2022-23,TOR,L,D,12,1,1,2,-1,12,0.17,1,2,0,0,0,0,0,1,13,7.7,15:48,--
Marco Scandella,2022-23,STL,L,D,20,1,1,2,+2,6,0.10,1,2,0,0,0,0,0,0,17,5.9,17:50,--
Hunter McKown,2022-23,CBJ,R,C,12,0,2,2,-4,8,0.17,0,2,0,0,0,0,0,0,13,0.0,12:14,55.2
Brandt Clarke,2022-23,LAK,R,D,9,0,2,2,-1,6,0.22,0,1,0,1,0,0,0,0,11,0.0,13:39,--
Thomas Bordeleau,2022-23,SJS,L,C,8,0,2,2,-3,0,0.25,0,2,0,0,0,0,0,0,9,0.0,15:14,25.0
Tyler Kleven,2022-23,OTT,L,D,8,0,2,2,-1,2,0.25,0,2,0,0,0,0,0,0,11,0.0,14:41,--
Nick Abruzzese,2022-23,TOR,L,C,2,0,2,2,+1,0,1.00,0,1,0,1,0,0,0,0,2,0.0,8:59,--
Thomas Harley,2022-23,DAL,L,D,6,0,2,2,+5,2,0.33,0,2,0,0,0,0,0,0,8,0.0,16:48,--
Henry Thrun,2022-23,SJS,L,D,8,0,2,2,-3,0,0.25,0,2,0,0,0,0,0,0,7,0.0,19:52,--
Kaedan Korczak,2022-23,VGK,R,D,10,0,2,2,-3,0,0.20,0,2,0,0,0,0,0,0,16,0.0,17:34,--
Brayden Pachal,2022-23,VGK,R,D,10,0,2,2,+2,8,0.20,0,2,0,0,0,0,0,0,18,0.0,16:37,--
Spencer Stastney,2022-23,NSH,L,D,8,0,2,2,+5,2,0.25,0,1,0,0,0,1,0,0,9,0.0,17:37,--
Mac Hollowell,2022-23,TOR,R,D,6,0,2,2,+3,2,0.33,0,2,0,0,0,0,0,0,4,0.0,12:56,--
Urho Vaakanainen,2022-23,ANA,L,D,23,0,2,2,-16,0,0.09,0,2,0,0,0,0,0,0,27,0.0,16:27,--
Otto Koivula,2022-23,NYI,L,L,8,0,2,2,+1,4,0.25,0,2,0,0,0,0,0,0,5,0.0,6:52,61.9
Victor Mete,2022-23,TOR,L,D,11,0,2,2,+3,4,0.18,0,2,0,0,0,0,0,0,7,0.0,13:04,--
Gabriel Carlsson,2022-23,WSH,L,D,6,0,2,2,-1,0,0.33,0,2,0,0,0,0,0,0,3,0.0,13:46,--
Joel Hanley,2022-23,DAL,L,D,26,0,2,2,+5,15,0.08,0,2,0,0,0,0,0,0,14,0.0,11:38,--
Ross Johnston,2022-23,NYI,L,L,16,0,2,2,-1,37,0.13,0,2,0,0,0,0,0,0,2,0.0,7:48,100.0
Derrick Pouliot,2022-23,SJS,L,D,8,0,2,2,-1,6,0.25,0,2,0,0,0,0,0,0,4,0.0,16:57,--
Wayne Simmonds,2022-23,TOR,R,R,18,0,2,2,+1,49,0.11,0,2,0,0,0,0,0,0,9,0.0,7:27,100.0
Justin Braun,2022-23,PHI,R,D,51,0,2,2,-1,19,0.04,0,2,0,0,0,0,0,0,42,0.0,14:59,--
Sean Farrell,2022-23,MTL,L,C,6,1,0,1,-2,0,0.17,1,1,0,0,0,0,0,0,8,12.5,13:52,--
Nikolai Knyzhov,2022-23,SJS,L,D,12,1,0,1,-13,8,0.08,1,1,0,0,0,0,0,0,10,10.0,16:09,--
Nikita Nesterenko,2022-23,ANA,L,C,9,1,0,1,-3,0,0.11,1,1,0,0,0,0,0,0,23,4.4,13:17,0.0
Matej Blumel,2022-23,DAL,L,R,6,1,0,1,-2,0,0.17,1,1,0,0,0,0,0,0,7,14.3,9:42,--
Tyler Angle,2022-23,CBJ,L,C,2,1,0,1,-2,0,0.50,1,1,0,0,0,0,0,0,5,20.0,11:29,44.4
Aidan McDonough,2022-23,VAN,L,L,6,1,0,1,-2,2,0.17,1,1,0,0,0,0,0,0,4,25.0,9:19,100.0
Joona Luoto,2022-23,CBJ,L,L,7,1,0,1,-7,0,0.14,1,1,0,0,0,0,0,0,7,14.3,12:28,100.0
Egor Afanasyev,2022-23,NSH,L,L,17,1,0,1,-7,2,0.06,1,1,0,0,0,0,0,0,21,4.8,10:51,--
Drew Helleson,2022-23,ANA,R,D,3,1,0,1,0,2,0.33,1,1,0,0,0,0,0,0,4,25.0,13:39,--
Nikita Okhotiuk,2022-23,NJD,L,D,10,1,0,1,+1,2,0.10,1,1,0,0,0,0,0,1,6,16.7,11:44,--
Nolan Foote,2022-23,NJD,L,L,6,1,0,1,+2,0,0.17,1,1,0,0,0,0,0,0,4,25.0,7:13,0.0
Jacob Lucchini,2022-23,OTT,L,C,11,1,0,1,-2,0,0.09,0,0,1,1,0,0,0,1,14,7.1,11:40,0.0
John Leonard,2022-23,NSH,L,L,6,1,0,1,0,2,0.17,1,1,0,0,0,0,0,1,4,25.0,11:32,--
Cole Koepke,2022-23,TBL,L,L,17,1,0,1,-5,2,0.06,1,1,0,0,0,0,0,0,12,8.3,9:06,--
Trey Fix-Wolansky,2022-23,CBJ,R,R,9,1,0,1,-5,0,0.11,1,1,0,0,0,0,0,0,19,5.3,12:57,--
David Gust,2022-23,CHI,R,R,4,1,0,1,-2,2,0.25,1,1,0,0,0,0,0,0,7,14.3,14:12,--
Oskar Steen,2022-23,BOS,R,C,3,1,0,1,0,0,0.33,1,1,0,0,0,0,0,0,5,20.0,9:09,0.0
Libor Hajek,2022-23,NYR,L,D,16,1,0,1,+2,4,0.06,1,1,0,0,0,0,0,0,13,7.7,13:16,--
Kyle Criscuolo,2022-23,SJS,R,C,1,1,0,1,0,0,1.00,1,1,0,0,0,0,0,1,2,50.0,13:14,100.0
Brett Seney,2022-23,CHI,L,L,7,1,0,1,-2,2,0.14,1,1,0,0,0,0,0,0,9,11.1,13:08,38.5
Travis Dermott,2022-23,VAN,L,D,11,1,0,1,-4,2,0.09,1,1,0,0,0,0,0,0,7,14.3,13:45,--
Laurent Dauphin,2022-23,ARI,L,C,21,1,0,1,-4,10,0.05,1,1,0,0,0,0,0,0,25,4.0,10:28,53.5
Joseph Cramarossa,2022-23,MIN,L,C,4,1,0,1,0,4,0.25,1,1,0,0,0,0,0,0,1,100.0,7:48,0.0
Cole McWard,2022-23,VAN,R,D,5,1,0,1,0,0,0.20,1,1,0,0,0,0,0,0,6,16.7,14:13,--
Milos Kelemen,2022-23,ARI,L,L,14,1,0,1,-5,23,0.07,1,1,0,0,0,0,0,0,12,8.3,7:41,33.3
Lucas Condotta,2022-23,MTL,L,L,1,1,0,1,0,0,1.00,1,1,0,0,0,0,0,0,5,20.0,11:02,57.1
Radim Zohorna,2022-23,"CGY,TOR",L,L,10,1,0,1,-1,0,0.10,1,1,0,0,0,0,0,0,9,11.1,8:35,51.2
Jake Livingstone,2022-23,NSH,R,D,5,0,1,1,-2,2,0.20,0,1,0,0,0,0,0,0,3,0.0,15:27,--
Vincent Iorio,2022-23,WSH,R,D,3,0,1,1,0,0,0.33,0,1,0,0,0,0,0,0,3,0.0,14:21,--
Matthew Knies,2022-23,TOR,L,L,3,0,1,1,+1,2,0.33,0,1,0,0,0,0,0,0,4,0.0,13:07,--
