Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Ryan Sproul,2013-14,DET,R,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,18:25,--
Xavier Ouellet,2013-14,DET,L,D,4,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,4,0.0,14:34,--
Alex Khokhlachev,2013-14,BOS,L,C,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,2,0.0,15:14,47.1
Scott Mayfield,2013-14,NYI,R,D,5,0,0,0,-3,7,0.00,0,0,0,0,0,0,0,0,7,0.0,17:22,--
Ty Rattie,2013-14,STL,R,R,2,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,4,0.0,11:03,--
Jonathan Racine,2013-14,FLA,L,D,1,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,0,--,15:35,--
Alexey Marchenko,2013-14,DET,R,D,1,0,0,0,+2,2,0.00,0,0,0,0,0,0,0,0,0,--,13:21,--
Joe Whitney,2013-14,NJD,L,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,8:00,0.0
Mike Sislo,2013-14,NJD,R,R,14,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,20,0.0,8:51,83.3
Justin Johnson,2013-14,NYI,R,R,2,0,0,0,-1,7,0.00,0,0,0,0,0,0,0,0,0,--,6:29,--
Zach Trotman,2013-14,BOS,R,D,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,15:00,--
Patrick Holland,2013-14,MTL,R,R,5,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,7:38,50.0
Freddie Hamilton,2013-14,SJS,R,C,11,0,0,0,-5,2,0.00,0,0,0,0,0,0,0,0,13,0.0,10:19,38.9
Jesper Fast,2013-14,NYR,R,R,11,0,0,0,-5,2,0.00,0,0,0,0,0,0,0,0,7,0.0,11:17,--
Bill Arnold,2013-14,CGY,R,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,13:35,55.6
Julian Melchiori,2013-14,WPG,L,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,8:41,--
Teemu Pulkkinen,2013-14,DET,R,L,3,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,4,0.0,7:28,--
Dylan McIlrath,2013-14,NYR,R,D,2,0,0,0,-1,7,0.00,0,0,0,0,0,0,0,0,0,--,7:02,--
Petter Granberg,2013-14,TOR,R,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,11:46,--
Brandon Gormley,2013-14,PHX,L,D,5,0,0,0,+4,2,0.00,0,0,0,0,0,0,0,0,4,0.0,14:33,--
Brett Bulmer,2013-14,MIN,R,R,5,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,7,0.0,10:41,--
Christian Thomas,2013-14,MTL,R,L,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,7:11,--
Patrik Nemeth,2013-14,DAL,L,D,8,0,0,0,-3,6,0.00,0,0,0,0,0,0,0,0,3,0.0,13:46,--
Greg McKegg,2013-14,TOR,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,3:43,16.7
Craig Cunningham,2013-14,BOS,R,L,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,9:29,42.9
Mitch Callahan,2013-14,DET,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,9:01,--
Ben Chiarot,2013-14,WPG,L,D,1,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,0,--,10:47,--
Gabriel Dumont,2013-14,MTL,R,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,6:50,37.5
Garrett Wilson,2013-14,FLA,L,L,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,10:20,--
Joonas Nattinen,2013-14,MTL,R,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,1:45,0.0
Philip Samuelsson,2013-14,PIT,L,D,5,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,5,0.0,15:34,--
Taylor Beck,2013-14,NSH,R,L,7,0,0,0,-2,6,0.00,0,0,0,0,0,0,0,0,9,0.0,12:50,--
Jamie Devane,2013-14,TOR,L,L,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,5:52,--
Brayden McNabb,2013-14,BUF,L,D,12,0,0,0,+1,6,0.00,0,0,0,0,0,0,0,0,10,0.0,17:14,--
Louis Leblanc,2013-14,MTL,R,C,8,0,0,0,+1,4,0.00,0,0,0,0,0,0,0,0,7,0.0,9:52,50.0
Landon Ferraro,2013-14,DET,R,C,4,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,2,0.0,8:59,--
Tim Erixon,2013-14,CBJ,L,D,2,0,0,0,+2,2,0.00,0,0,0,0,0,0,0,0,1,0.0,14:21,--
Zach Sill,2013-14,PIT,L,C,20,0,0,0,-4,12,0.00,0,0,0,0,0,0,0,0,14,0.0,10:48,37.8
Matt Taormina,2013-14,TBL,L,D,7,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,6,0.0,13:24,--
Mark Van Guilder,2013-14,NSH,R,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,8:27,--
Brandon Mashinter,2013-14,NYR,L,L,6,0,0,0,-1,10,0.00,0,0,0,0,0,0,0,0,3,0.0,4:34,--
Mark Cundari,2013-14,CGY,L,D,4,0,0,0,-4,0,0.00,0,0,0,0,0,0,0,0,6,0.0,10:47,--
Andrew Campbell,2013-14,LAK,L,D,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,12:42,--
Cameron Gaunce,2013-14,DAL,L,D,9,0,0,0,+1,7,0.00,0,0,0,0,0,0,0,0,9,0.0,13:50,--
Yann Sauve,2013-14,VAN,L,D,3,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,12:17,--
Nicolas Deschamps,2013-14,WSH,L,C,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,6:49,--
Cody Goloubef,2013-14,CBJ,R,D,5,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,4,0.0,9:49,--
Chris Mueller,2013-14,DAL,R,C,9,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,8,0.0,9:15,53.7
Brett Gallant,2013-14,NYI,L,L,4,0,0,0,0,17,0.00,0,0,0,0,0,0,0,0,3,0.0,6:53,--
Pierre-Cedric Labrie,2013-14,TBL,L,L,13,0,0,0,-4,20,0.00,0,0,0,0,0,0,0,0,2,0.0,6:53,100.0
Dana Tyrell,2013-14,TBL,L,C,7,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,4,0.0,9:14,33.3
Carson McMillan,2013-14,MIN,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,8:06,--
Aaron Palushaj,2013-14,CAR,R,R,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,9:20,0.0
Paul Carey,2013-14,COL,L,C,12,0,0,0,+2,0,0.00,0,0,0,0,0,0,0,0,6,0.0,6:26,--
Darroll Powe,2013-14,NYR,L,C,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,0,--,8:33,100.0
Brad Mills,2013-14,CHI,R,C,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,10:20,57.1
Joe Piskula,2013-14,NSH,L,D,2,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,12:11,--
Frazer McLaren,2013-14,TOR,L,L,27,0,0,0,-2,77,0.00,0,0,0,0,0,0,0,0,4,0.0,4:00,100.0
Benn Ferriero,2013-14,VAN,R,R,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,4:22,--
Peter LeBlanc,2013-14,WSH,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,9:26,--
Ryan Hamilton,2013-14,EDM,L,L,2,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,0,--,10:02,--
Nick Drazenovic,2013-14,PIT,L,C,1,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,3,0.0,10:18,75.0
Cody Bass,2013-14,CBJ,R,C,1,0,0,0,0,5,0.00,0,0,0,0,0,0,0,0,0,--,2:43,--
Ryan Stoa,2013-14,WSH,L,C,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,9:05,0.0
Gilbert Brule,2013-14,PHX,R,C,3,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,3,0.0,11:33,--
Mike Blunden,2013-14,MTL,R,R,7,0,0,0,-2,5,0.00,0,0,0,0,0,0,0,0,2,0.0,6:08,--
Brandon Yip,2013-14,PHX,R,R,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,6:53,--
Matt Hunwick,2013-14,COL,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,17:27,--
Pierre-Luc Letourneau-Leblond,2013-14,PIT,L,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,4:34,--
Patrick Kaleta,2013-14,BUF,R,R,5,0,0,0,-1,5,0.00,0,0,0,0,0,0,0,0,0,--,8:21,100.0
Jake Dowell,2013-14,MIN,L,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,7:09,50.0
Nick Johnson,2013-14,BOS,R,R,9,0,0,0,-4,0,0.00,0,0,0,0,0,0,0,0,10,0.0,9:42,--
Martin St. Pierre,2013-14,MTL,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,9:53,66.7
