Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Par Lindholm,2020-21,BOS,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,12:55,80.0
Calen Addison,2020-21,MIN,R,D,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,18:31,--
Jacob Bernard-Docker,2020-21,OTT,R,D,5,0,0,0,+2,0,0.00,0,0,0,0,0,0,0,0,6,0.0,13:40,--
Alec Regula,2020-21,CHI,R,D,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,12:23,--
Martin Kaut,2020-21,COL,R,R,5,0,0,0,-1,4,0.00,0,0,0,0,0,0,0,0,2,0.0,8:00,--
Sheldon Rempal,2020-21,CAR,R,R,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,8:18,0.0
Joey Keane,2020-21,CAR,R,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,19:34,--
Sheldon Dries,2020-21,COL,L,C,3,0,0,0,+1,4,0.00,0,0,0,0,0,0,0,0,1,0.0,7:49,0.0
Drake Rymsha,2020-21,LAK,R,C,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,0,--,13:16,--
Maksim Sushko,2020-21,PHI,L,R,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,9:34,--
C.J. Smith,2020-21,BUF,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,7:57,--
David Farrance,2020-21,NSH,L,D,2,0,0,0,+3,0,0.00,0,0,0,0,0,0,0,0,3,0.0,18:08,--
Timothy Liljegren,2020-21,TOR,R,D,2,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,1,0.0,15:06,--
Morgan Frost,2020-21,PHI,L,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,10:14,50.0
Kole Lind,2020-21,VAN,R,R,7,0,0,0,-4,0,0.00,0,0,0,0,0,0,0,0,4,0.0,13:09,--
Jonah Gadjovich,2020-21,VAN,L,L,1,0,0,0,-1,17,0.00,0,0,0,0,0,0,0,0,0,--,4:55,--
Vinni Lettieri,2020-21,ANA,R,C,5,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,7,0.0,12:43,40.0
Jeffrey Viel,2020-21,SJS,L,L,11,0,0,0,-7,23,0.00,0,0,0,0,0,0,0,0,10,0.0,7:16,--
Tanner Laczynski,2020-21,PHI,R,C,5,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,6,0.0,9:59,40.7
Matthew Phillips,2020-21,CGY,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,14:19,--
Oskar Steen,2020-21,BOS,R,C,3,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,6,0.0,13:24,--
Garrett Pilon,2020-21,WSH,R,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,10:40,--
Brett Murray,2020-21,BUF,L,L,2,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,10:38,--
Vitaly Abramov,2020-21,OTT,L,L,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,9:43,--
Keaton Middleton,2020-21,COL,L,D,3,0,0,0,-1,4,0.00,0,0,0,0,0,0,0,0,2,0.0,9:18,--
William Lockwood,2020-21,VAN,R,R,2,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,3,0.0,14:12,--
Logan Brown,2020-21,OTT,L,C,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,0,--,9:40,0.0
Tim Gettinger,2020-21,NYR,L,L,2,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,2,0.0,11:43,100.0
Carsen Twarynski,2020-21,PHI,L,L,7,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,4,0.0,8:51,33.3
Frederic Allard,2020-21,NSH,R,D,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,0,--,16:59,--
Joey Anderson,2020-21,TOR,R,R,1,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,0,--,9:36,0.0
Sami Niku,2020-21,WPG,L,D,6,0,0,0,-3,8,0.00,0,0,0,0,0,0,0,0,2,0.0,12:58,--
Cameron Hughes,2020-21,BOS,L,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,16:05,41.7
Dominik Simon,2020-21,CGY,L,C,11,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,9:36,30.0
Dmytro Timashov,2020-21,NYI,L,L,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,7:13,--
Colton White,2020-21,NJD,L,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,14:16,--
Will Borgen,2020-21,BUF,R,D,10,0,0,0,-4,4,0.00,0,0,0,0,0,0,0,0,7,0.0,16:16,--
Austin Czarnik,2020-21,NYI,R,C,4,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,12:30,58.3
Dennis Gilbert,2020-21,COL,L,D,3,0,0,0,0,5,0.00,0,0,0,0,0,0,0,0,0,--,6:43,--
Filip Chlapik,2020-21,OTT,L,C,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,7:11,--
Zach Senyshyn,2020-21,BOS,R,R,8,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,10,0.0,10:07,0.0
Kyle Capobianco,2020-21,ARI,L,D,2,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,3,0.0,14:28,--
Guillaume Brisebois,2020-21,VAN,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,11:31,--
Noah Juulsen,2020-21,FLA,R,D,4,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,5,0.0,11:58,--
David Kase,2020-21,PHI,L,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,10:58,--
A.J. Greer,2020-21,NJD,L,L,1,0,0,0,0,7,0.00,0,0,0,0,0,0,0,0,0,--,8:33,--
Jonas Siegenthaler,2020-21,"WSH,NJD",L,D,15,0,0,0,-9,4,0.00,0,0,0,0,0,0,0,0,7,0.0,15:37,--
Jake Middleton,2020-21,SJS,L,D,1,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,1,0.0,8:44,--
Ondrej Kase,2020-21,BOS,R,R,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,8:30,--
Daniel Walcott,2020-21,TBL,L,L,1,0,0,0,-1,5,0.00,0,0,0,0,0,0,0,0,1,0.0,10:03,0.0
Ben Thomas,2020-21,TBL,R,D,5,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,14:14,--
Austin Poganski,2020-21,STL,R,R,5,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,7:34,--
Chase De Leo,2020-21,ANA,L,L,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,13:26,33.3
Louie Belpedio,2020-21,MIN,R,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,13:58,--
Ryan MacInnis,2020-21,CBJ,L,C,16,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,14,0.0,9:58,47.5
Sonny Milano,2020-21,ANA,L,L,6,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,8,0.0,14:44,--
Patrick Brown,2020-21,VGK,R,C,4,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,5,0.0,9:06,69.6
Kevin Czuczman,2020-21,PIT,L,D,2,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,2,0.0,11:39,--
Josh Currie,2020-21,PIT,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,7:24,40.0
Philippe Maillet,2020-21,WSH,L,C,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,9:09,50.0
Dakota Mermis,2020-21,MIN,L,D,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,16:24,--
Jean-Sebastien Dea,2020-21,BUF,R,C,1,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,2,0.0,5:33,--
Frederik Gauthier,2020-21,ARI,L,C,2,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,6:45,37.5
Justin Bailey,2020-21,VAN,R,R,3,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,6,0.0,6:48,--
Michael McCarron,2020-21,NSH,R,R,6,0,0,0,+1,16,0.00,0,0,0,0,0,0,0,0,3,0.0,10:18,42.9
Hudson Fasching,2020-21,ARI,R,R,5,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,7,0.0,9:28,--
Brian Pinho,2020-21,WSH,R,C,2,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,3,0.0,7:49,57.1
Buddy Robinson,2020-21,CGY,R,R,9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,6,0.0,7:08,33.3
Scott Sabourin,2020-21,TOR,R,R,1,0,0,0,0,5,0.00,0,0,0,0,0,0,0,0,0,--,4:29,--
Joakim Ryan,2020-21,CAR,L,D,4,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,10:51,--
Martin Frk,2020-21,LAK,R,R,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,9:21,--
Kurtis Gabriel,2020-21,SJS,R,R,11,0,0,0,+1,55,0.00,0,0,0,0,0,0,0,0,4,0.0,7:40,--
Stefan Noesen,2020-21,"SJS,TOR",R,R,6,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,5,0.0,9:37,25.0
Xavier Ouellet,2020-21,MTL,L,D,6,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,5,0.0,14:27,--
Andy Welinski,2020-21,ANA,R,D,13,0,0,0,+4,0,0.00,0,0,0,0,0,0,0,0,16,0.0,15:02,--
Andy Andreoff,2020-21,PHI,L,C,6,0,0,0,-6,9,0.00,0,0,0,0,0,0,0,0,2,0.0,8:37,62.5
Fredrik Claesson,2020-21,"SJS,TBL",L,D,6,0,0,0,0,12,0.00,0,0,0,0,0,0,0,0,4,0.0,12:23,--
Brandon Davidson,2020-21,BUF,L,D,6,0,0,0,-4,4,0.00,0,0,0,0,0,0,0,0,7,0.0,15:20,--
Kenny Agostino,2020-21,TOR,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,4:08,--
Michael Chaput,2020-21,ARI,L,C,13,0,0,0,-7,10,0.00,0,0,0,0,0,0,0,0,3,0.0,9:24,50.7
Mark Alt,2020-21,LAK,R,D,2,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,3,0.0,13:35,--
Drew Shore,2020-21,CAR,R,C,4,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,3,0.0,8:30,20.0
Brandon Pirri,2020-21,CHI,L,C,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,2,0.0,11:29,0.0
Matt Bartkowski,2020-21,MIN,L,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,13:02,--
Zac Rinaldo,2020-21,CGY,L,C,4,0,0,0,-1,5,0.00,0,0,0,0,0,0,0,0,1,0.0,5:50,--
Aaron Ness,2020-21,ARI,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,12:50,--
Luca Sbisa,2020-21,NSH,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,11:58,--
Micheal Haley,2020-21,OTT,L,L,4,0,0,0,-1,5,0.00,0,0,0,0,0,0,0,0,0,--,6:03,0.0
Yannick Weber,2020-21,PIT,R,D,2,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,1,0.0,11:19,--
Michael Frolik,2020-21,MTL,L,R,8,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,14,0.0,11:27,60.0
Matt Kiersted,2020-21,FLA,L,D,7,0,0,0,-4,2,0.00,0,0,0,0,0,0,0,0,6,0.0,15:10,--
Josh Dunne,2020-21,CBJ,L,C,6,0,0,0,-1,4,0.00,0,0,0,0,0,0,0,0,7,0.0,10:23,17.7
Brinson Pasichnuk,2020-21,SJS,L,D,4,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,3,0.0,11:37,--
Jack Ahcan,2020-21,BOS,L,D,3,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,5,0.0,20:38,--
Marc Michaelis,2020-21,VAN,L,L,15,0,0,0,-5,2,0.00,0,0,0,0,0,0,0,0,3,0.0,9:05,60.0
Cole Smith,2020-21,NSH,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,5:57,--
Lean Bergmann,2020-21,SJS,L,C,1,0,0,0,-1,4,0.00,0,0,0,0,0,0,0,0,1,0.0,10:19,--
Joakim Nygard,2020-21,EDM,L,L,9,0,0,0,-2,4,0.00,0,0,0,0,0,0,0,0,6,0.0,9:09,100.0
Olle Alsing,2020-21,OTT,L,D,4,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,10:50,--
Connor McMichael,2020-21,WSH,L,C,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,9:54,100.0
Ville Heinola,2020-21,WPG,L,D,5,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,9,0.0,15:32,--
Cam York,2020-21,PHI,L,D,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,19:47,--
Brady Keeper,2020-21,FLA,R,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,9:28,--
