Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Jakub Nakladal,2015-16,CGY,R,D,27,2,3,5,-5,6,0.19,2,4,0,1,0,0,0,0,42,4.8,14:11,--
Nikita Soshnikov,2015-16,TOR,L,R,11,2,3,5,-4,6,0.45,1,4,1,1,0,0,0,0,33,6.1,15:37,0.0
Nicholas Paul,2015-16,OTT,L,L,24,2,3,5,-3,6,0.21,2,5,0,0,0,0,0,0,28,7.1,12:12,51.7
Byron Froese,2015-16,TOR,R,C,56,2,3,5,-11,16,0.09,2,5,0,0,0,0,0,0,64,3.1,12:38,48.3
Mike Brown,2015-16,"SJS,MTL",R,R,58,2,3,5,-5,90,0.09,2,5,0,0,0,0,0,0,51,3.9,7:48,75.0
Mike Richards,2015-16,WSH,L,C,39,2,3,5,-2,8,0.13,2,5,0,0,0,0,0,1,46,4.4,12:11,49.5
Darren Dietz,2015-16,MTL,R,D,13,1,4,5,-1,13,0.38,1,5,0,0,0,0,0,0,13,7.7,14:32,--
Jon Merrill,2015-16,NJD,L,D,47,1,4,5,-15,28,0.11,1,4,0,1,0,0,0,1,30,3.3,16:54,--
Connor Brickley,2015-16,FLA,L,L,23,1,4,5,+1,14,0.22,1,5,0,0,0,0,0,1,13,7.7,8:44,--
Anthony Peluso,2015-16,WPG,R,R,35,1,4,5,+4,44,0.14,1,5,0,0,0,0,0,0,16,6.3,6:23,--
Mike Weber,2015-16,"BUF,WSH",L,D,45,1,4,5,+2,60,0.11,1,5,0,0,0,0,0,0,40,2.5,15:29,--
Dave Bolland,2015-16,FLA,R,C,25,1,4,5,-2,16,0.20,1,2,0,3,0,0,0,0,26,3.9,14:06,45.8
Carlo Colaiacovo,2015-16,BUF,L,D,36,1,4,5,-11,10,0.14,1,4,0,1,0,0,0,0,29,3.5,14:28,--
Barret Jackman,2015-16,NSH,L,D,73,1,4,5,+1,76,0.07,1,5,0,0,0,0,0,1,64,1.6,13:51,--
Shawn Thornton,2015-16,FLA,R,L,50,1,4,5,-2,80,0.10,1,5,0,0,0,0,0,0,58,1.7,8:41,46.2
Jordan Oesterle,2015-16,EDM,L,D,17,0,5,5,+1,0,0.29,0,5,0,0,0,0,0,0,24,0.0,21:41,--
Jordan Nolan,2015-16,LAK,L,C,52,0,5,5,0,38,0.10,0,5,0,0,0,0,0,0,49,0.0,8:54,0.0
Patrick Wiercioch,2015-16,OTT,L,D,52,0,5,5,+2,24,0.10,0,3,0,2,0,0,0,0,56,0.0,17:20,--
Brock McGinn,2015-16,CAR,L,L,21,3,1,4,-14,10,0.19,3,4,0,0,0,0,0,0,25,12.0,11:11,0.0
Mike Sislo,2015-16,NJD,R,R,18,3,1,4,-2,4,0.22,2,3,1,1,0,0,0,0,29,10.3,12:26,0.0
Mark Arcobello,2015-16,TOR,R,R,20,3,1,4,0,0,0.20,3,4,0,0,0,0,0,0,43,7.0,12:41,54.6
Ryan Reaves,2015-16,STL,R,R,64,3,1,4,-6,68,0.06,3,4,0,0,0,0,0,0,31,9.7,8:02,50.0
Chris Higgins,2015-16,VAN,L,L,33,3,1,4,-14,4,0.12,2,3,0,0,1,1,0,0,51,5.9,13:47,33.3
Nick Ritchie,2015-16,ANA,L,L,33,2,2,4,-2,37,0.12,2,4,0,0,0,0,0,0,55,3.6,11:46,33.3
Ryan Pulock,2015-16,NYI,R,D,15,2,2,4,+1,5,0.27,2,4,0,0,0,0,0,0,15,13.3,15:44,--
Viktor Svedberg,2015-16,CHI,L,D,27,2,2,4,-5,4,0.15,2,4,0,0,0,0,0,0,40,5.0,15:45,--
Connor Carrick,2015-16,"WSH,TOR",R,D,19,2,2,4,-5,15,0.21,2,3,0,1,0,0,0,1,21,9.5,15:32,--
Dylan DeMelo,2015-16,SJS,R,D,45,2,2,4,0,14,0.09,0,0,2,4,0,0,0,0,42,4.8,13:37,--
Max McCormick,2015-16,OTT,L,L,20,2,2,4,-4,37,0.20,2,4,0,0,0,0,0,0,37,5.4,10:28,51.3
Dylan McIlrath,2015-16,NYR,R,D,34,2,2,4,+7,64,0.12,2,4,0,0,0,0,0,0,28,7.1,14:07,--
Brandon Bollig,2015-16,CGY,L,L,54,2,2,4,-10,103,0.07,2,4,0,0,0,0,0,0,56,3.6,9:17,66.7
Jordan Schroeder,2015-16,MIN,R,C,26,2,2,4,+2,2,0.15,2,4,0,0,0,0,0,0,30,6.7,9:25,33.3
Jiri Tlusty,2015-16,NJD,L,L,30,2,2,4,-1,6,0.13,1,2,1,2,0,0,0,0,38,5.3,13:43,--
David Clarkson,2015-16,CBJ,R,R,23,2,2,4,-8,23,0.17,2,4,0,0,0,0,0,1,24,8.3,9:13,16.7
Boyd Gordon,2015-16,ARI,R,C,65,2,2,4,-7,10,0.06,1,3,0,0,1,1,0,0,53,3.8,12:12,57.9
Pascal Dupuis,2015-16,PIT,L,R,18,2,2,4,-1,12,0.22,2,4,0,0,0,0,0,0,28,7.1,15:06,66.7
Josh Anderson,2015-16,CBJ,R,R,12,1,3,4,0,2,0.33,1,4,0,0,0,0,0,0,11,9.1,10:42,--
Oskar Sundqvist,2015-16,PIT,R,C,18,1,3,4,0,4,0.22,0,3,0,0,1,1,0,1,13,7.7,10:19,46.0
Matt Tennyson,2015-16,SJS,R,D,29,1,3,4,+1,0,0.14,0,3,1,1,0,0,0,0,23,4.4,10:31,--
Dave Dziurzynski,2015-16,OTT,L,L,14,1,3,4,-4,9,0.29,1,4,0,0,0,0,0,0,14,7.1,10:05,42.9
Gabriel Bourque,2015-16,NSH,L,L,22,1,3,4,0,18,0.18,1,4,0,0,0,0,0,0,25,4.0,12:22,0.0
Alexander Semin,2015-16,MTL,R,R,15,1,3,4,+1,12,0.27,1,4,0,0,0,0,0,0,18,5.6,12:20,100.0
Casey Nelson,2015-16,BUF,R,D,7,0,4,4,+1,8,0.57,0,2,0,2,0,0,0,0,5,0.0,14:49,--
Christian Folin,2015-16,MIN,R,D,26,0,4,4,-1,11,0.15,0,4,0,0,0,0,0,0,14,0.0,14:35,--
Marcus Kruger,2015-16,CHI,L,C,41,0,4,4,-5,24,0.10,0,4,0,0,0,0,0,0,50,0.0,13:31,49.2
Jared Cowen,2015-16,OTT,L,D,37,0,4,4,+7,16,0.11,0,4,0,0,0,0,0,0,23,0.0,16:59,--
Simon Despres,2015-16,ANA,L,D,32,0,4,4,+2,8,0.13,0,3,0,1,0,0,0,0,32,0.0,19:38,--
Steven Kampfer,2015-16,FLA,R,D,47,0,4,4,+5,26,0.09,0,3,0,1,0,0,0,0,54,0.0,15:06,50.0
Justin Falk,2015-16,CBJ,L,D,24,0,4,4,+2,17,0.17,0,4,0,0,0,0,0,0,16,0.0,14:14,--
Andrew Bodnarchuk,2015-16,"CBJ,COL",L,D,37,0,4,4,-7,14,0.11,0,4,0,0,0,0,0,0,9,0.0,12:20,--
Rich Clune,2015-16,TOR,L,L,19,0,4,4,+1,22,0.21,0,4,0,0,0,0,0,0,10,0.0,8:06,--
Adam Pardy,2015-16,"WPG,EDM",L,D,23,0,4,4,-7,14,0.17,0,3,0,0,0,1,0,0,22,0.0,15:53,--
Anthony Mantha,2015-16,DET,L,R,10,2,1,3,-6,2,0.30,0,1,2,2,0,0,0,1,18,11.1,11:42,--
Hunter Shinkaruk,2015-16,"VAN,CGY",L,C,8,2,1,3,-4,2,0.38,1,1,1,2,0,0,0,0,12,16.7,14:58,0.0
Matt Puempel,2015-16,OTT,L,L,26,2,1,3,-3,9,0.12,2,3,0,0,0,0,0,1,26,7.7,11:20,50.0
Robert Bortuzzo,2015-16,STL,R,D,40,2,1,3,+2,52,0.08,2,3,0,0,0,0,0,0,47,4.3,13:16,--
Tanner Kero,2015-16,CHI,L,C,17,1,2,3,-2,2,0.18,1,3,0,0,0,0,0,0,26,3.9,12:18,44.7
Tyler Gaudet,2015-16,ARI,L,C,14,1,2,3,-2,0,0.21,1,3,0,0,0,0,0,0,6,16.7,10:36,46.7
Chris Bigras,2015-16,COL,L,D,31,1,2,3,-2,16,0.10,1,3,0,0,0,0,0,0,21,4.8,13:21,--
Tim Schaller,2015-16,BUF,L,L,17,1,2,3,+3,2,0.18,0,2,0,0,1,1,0,1,18,5.6,8:19,35.4
Brendan Leipsic,2015-16,TOR,L,L,6,1,2,3,-1,2,0.50,1,2,0,1,0,0,0,1,11,9.1,14:14,66.7
Michael Mersch,2015-16,LAK,L,L,17,1,2,3,+1,0,0.18,1,3,0,0,0,0,0,0,23,4.4,10:23,25.0
Stephen Johns,2015-16,DAL,R,D,14,1,2,3,-6,6,0.21,1,3,0,0,0,0,0,0,13,7.7,17:50,--
Phil Varone,2015-16,"BUF,OTT",L,C,6,1,2,3,+2,2,0.50,1,3,0,0,0,0,0,0,2,50.0,8:31,55.6
Anton Lander,2015-16,EDM,L,C,61,1,2,3,-9,18,0.05,1,3,0,0,0,0,0,0,54,1.9,12:05,54.6
Zac Rinaldo,2015-16,BOS,L,C,52,1,2,3,-5,83,0.06,1,3,0,0,0,0,0,0,38,2.6,8:18,0.0
Joakim Andersson,2015-16,DET,L,C,29,1,2,3,+1,6,0.10,1,3,0,0,0,0,0,0,17,5.9,9:01,45.7
Jared Boll,2015-16,CBJ,R,R,30,1,2,3,-3,61,0.10,1,3,0,0,0,0,0,0,11,9.1,6:39,100.0
Mark Stuart,2015-16,WPG,L,D,64,1,2,3,-7,66,0.05,1,2,0,0,0,1,0,0,39,2.6,16:21,--
Fedor Tyutin,2015-16,CBJ,L,D,61,1,2,3,-6,28,0.05,1,3,0,0,0,0,0,0,25,4.0,17:35,--
Sergei Plotnikov,2015-16,"PIT,ARI",L,L,45,0,3,3,-3,24,0.07,0,3,0,0,0,0,0,0,41,0.0,9:53,50.0
Garnet Hathaway,2015-16,CGY,R,R,14,0,3,3,-1,31,0.21,0,2,0,0,0,1,0,0,11,0.0,12:01,25.0
Scott Kosmachuk,2015-16,WPG,R,R,8,0,3,3,+1,2,0.38,0,3,0,0,0,0,0,0,9,0.0,11:32,--
Barclay Goodrow,2015-16,SJS,L,C,14,0,3,3,+1,16,0.21,0,2,0,0,0,1,0,0,7,0.0,10:16,66.7
Stanislav Galiev,2015-16,WSH,R,R,24,0,3,3,+2,4,0.13,0,3,0,0,0,0,0,0,30,0.0,9:07,--
Nate Prosser,2015-16,MIN,R,D,54,0,3,3,+1,39,0.06,0,2,0,0,0,1,0,0,20,0.0,11:23,--
Matt Halischuk,2015-16,WPG,R,R,30,0,3,3,+1,4,0.10,0,3,0,0,0,0,0,0,39,0.0,9:27,33.3
Korbinian Holzer,2015-16,ANA,R,D,29,0,3,3,-3,10,0.10,0,3,0,0,0,0,0,0,17,0.0,14:45,--
Kevin Porter,2015-16,PIT,L,C,41,0,3,3,-2,0,0.07,0,3,0,0,0,0,0,0,34,0.0,11:19,50.6
Derek Ryan,2015-16,CAR,R,C,6,2,0,2,+1,2,0.33,1,1,1,1,0,0,0,0,5,40.0,12:12,59.3
Daniel Sprong,2015-16,PIT,R,R,18,2,0,2,-1,0,0.11,2,2,0,0,0,0,0,0,23,8.7,8:44,50.0
Greg McKegg,2015-16,FLA,L,C,15,2,0,2,+1,2,0.13,2,2,0,0,0,0,0,0,14,14.3,8:15,45.1
Paul Postma,2015-16,WPG,R,D,26,2,0,2,-3,4,0.08,2,2,0,0,0,0,0,0,24,8.3,11:27,--
Chris Kelly,2015-16,BOS,L,C,11,2,0,2,+3,0,0.18,1,1,0,0,1,1,0,0,8,25.0,13:05,42.3
Lucas Lessio,2015-16,MTL,L,L,12,1,1,2,+1,2,0.17,1,2,0,0,0,0,0,1,14,7.1,10:29,0.0
Blake Pietila,2015-16,NJD,L,L,7,1,1,2,0,2,0.29,1,2,0,0,0,0,0,0,10,10.0,12:02,--
Freddie Hamilton,2015-16,CGY,R,C,4,1,1,2,+1,0,0.50,0,1,0,0,1,1,0,0,7,14.3,12:42,57.1
Michael Chaput,2015-16,CBJ,L,C,8,1,1,2,+3,5,0.25,1,2,0,0,0,0,0,0,10,10.0,9:00,65.3
Derek Forbort,2015-16,LAK,L,D,14,1,1,2,-1,17,0.14,1,2,0,0,0,0,0,0,14,7.1,11:03,--
Mark Borowiecki,2015-16,OTT,L,D,63,1,1,2,-4,107,0.03,1,2,0,0,0,0,0,0,27,3.7,14:38,0.0
David Warsofsky,2015-16,"PIT,NJD",L,D,22,1,1,2,-9,2,0.09,0,0,1,2,0,0,0,0,40,2.5,17:07,--
Dustin Jeffrey,2015-16,ARI,L,L,7,1,1,2,+2,2,0.29,1,2,0,0,0,0,0,0,5,20.0,11:24,60.3
Drew Miller,2015-16,DET,L,L,28,1,1,2,-5,2,0.07,1,2,0,0,0,0,0,0,27,3.7,12:58,50.0
Tom Gilbert,2015-16,MTL,R,D,45,1,1,2,+3,12,0.04,1,1,0,0,0,1,0,0,36,2.8,16:52,--
Evan Rodrigues,2015-16,BUF,R,C,2,1,1,2,+2,0,1.00,1,2,0,0,0,0,0,0,8,12.5,11:45,--
Nikita Tryamkin,2015-16,VAN,L,D,13,1,1,2,-3,10,0.15,1,2,0,0,0,0,0,0,11,9.1,17:31,--
Nikolay Goldobin,2015-16,SJS,L,R,9,1,1,2,+1,0,0.22,1,2,0,0,0,0,0,0,7,14.3,11:11,--
Patrick Brown,2015-16,CAR,R,C,7,1,1,2,+4,4,0.29,1,2,0,0,0,0,0,0,8,12.5,12:36,--
Michael McCarron,2015-16,MTL,R,R,20,1,1,2,-10,37,0.10,1,2,0,0,0,0,0,0,41,2.4,11:41,50.3
Hudson Fasching,2015-16,BUF,R,R,7,1,1,2,+2,4,0.29,1,2,0,0,0,0,0,0,9,11.1,11:31,--
Buddy Robinson,2015-16,OTT,R,R,3,1,1,2,+2,4,0.67,1,2,0,0,0,0,0,1,5,20.0,8:36,0.0
Jayson Megna,2015-16,NYR,R,C,6,1,1,2,-1,2,0.33,1,2,0,0,0,0,0,0,9,11.1,12:15,100.0
Stefan Matteau,2015-16,"NJD,MTL",L,C,32,1,1,2,-13,17,0.06,1,2,0,0,0,0,0,0,27,3.7,10:17,--
Pavel Zacha,2015-16,NJD,L,C,1,0,2,2,+4,0,2.00,0,2,0,0,0,0,0,0,3,0.0,16:51,33.3
Nikita Zadorov,2015-16,COL,L,D,22,0,2,2,-5,12,0.09,0,2,0,0,0,0,0,0,18,0.0,16:56,--
Tobias Lindberg,2015-16,TOR,L,R,6,0,2,2,0,4,0.33,0,2,0,0,0,0,0,0,12,0.0,15:50,0.0
Viktor Loov,2015-16,TOR,L,D,4,0,2,2,+4,0,0.50,0,2,0,0,0,0,0,0,1,0.0,10:28,--
Charles Hudon,2015-16,MTL,L,L,3,0,2,2,+2,0,0.67,0,2,0,0,0,0,0,0,3,0.0,10:42,0.0
Adam Pelech,2015-16,NYI,L,D,9,0,2,2,-1,0,0.22,0,2,0,0,0,0,0,0,8,0.0,17:35,--
Jujhar Khaira,2015-16,EDM,L,L,15,0,2,2,-2,13,0.13,0,2,0,0,0,0,0,0,14,0.0,10:21,0.0
Brian O'Neill,2015-16,NJD,L,R,22,0,2,2,-3,8,0.09,0,2,0,0,0,0,0,0,14,0.0,10:22,33.3
Jamie Oleksiak,2015-16,DAL,L,D,19,0,2,2,-5,21,0.11,0,2,0,0,0,0,0,0,13,0.0,12:43,--
Fredrik Claesson,2015-16,OTT,L,D,16,0,2,2,-6,2,0.13,0,2,0,0,0,0,0,0,15,0.0,19:17,--
Petter Granberg,2015-16,NSH,R,D,27,0,2,2,+1,13,0.07,0,2,0,0,0,0,0,0,12,0.0,13:43,--
Christian Thomas,2015-16,"MTL,ARI",R,L,6,0,2,2,+1,2,0.33,0,2,0,0,0,0,0,0,9,0.0,8:56,--
Andrew Agozzino,2015-16,COL,L,L,9,0,2,2,-1,0,0.22,0,1,0,1,0,0,0,0,3,0.0,8:34,53.3
David Rundblad,2015-16,CHI,R,D,9,0,2,2,-2,6,0.22,0,0,0,2,0,0,0,0,13,0.0,14:22,--
Aaron Ness,2015-16,WSH,L,D,8,0,2,2,+4,2,0.25,0,2,0,0,0,0,0,0,8,0.0,12:23,--
Bryan Bickell,2015-16,CHI,L,L,25,0,2,2,-5,2,0.08,0,2,0,0,0,0,0,0,21,0.0,9:47,100.0
Travis Moen,2015-16,DAL,L,L,23,0,2,2,-3,21,0.09,0,1,0,0,0,1,0,0,12,0.0,8:12,80.0
Steve Ott,2015-16,STL,L,C,21,0,2,2,-3,34,0.10,0,2,0,0,0,0,0,0,21,0.0,10:55,55.7
Kevin Fiala,2015-16,NSH,L,L,5,1,0,1,0,0,0.20,1,1,0,0,0,0,0,0,11,9.1,13:09,--
Laurent Dauphin,2015-16,ARI,L,C,8,1,0,1,0,4,0.13,1,1,0,0,0,0,0,0,7,14.3,11:19,43.8
Jason Dickinson,2015-16,DAL,L,C,1,1,0,1,+1,0,1.00,1,1,0,0,0,0,0,0,2,50.0,11:55,14.3
Patrick Sieloff,2015-16,CGY,L,D,1,1,0,1,+1,2,1.00,1,1,0,0,0,0,0,1,1,100.0,17:59,--
Brendan Gaunce,2015-16,VAN,L,C,20,1,0,1,-9,2,0.05,1,1,0,0,0,0,0,0,34,2.9,12:46,45.8
Scott Mayfield,2015-16,NYI,R,D,6,1,0,1,-4,11,0.17,1,1,0,0,0,0,0,0,4,25.0,17:07,--
Alan Quine,2015-16,NYI,L,C,2,1,0,1,0,0,0.50,0,0,0,0,1,1,0,0,5,20.0,17:46,61.5
Zach Sill,2015-16,WSH,L,C,10,1,0,1,0,2,0.10,1,1,0,0,0,0,0,0,13,7.7,9:56,42.9
Michal Jordan,2015-16,CAR,L,D,36,1,0,1,-5,12,0.03,1,1,0,0,0,0,0,0,36,2.8,15:10,--
Zac Dalpe,2015-16,MIN,R,C,2,1,0,1,0,0,0.50,1,1,0,0,0,0,0,0,3,33.3,10:15,64.7
Micheal Haley,2015-16,SJS,L,L,16,1,0,1,-2,48,0.06,1,1,0,0,0,0,0,0,10,10.0,7:06,57.9
TJ Brennan,2015-16,TOR,L,D,7,1,0,1,-6,6,0.14,1,1,0,0,0,0,0,0,11,9.1,15:06,--
Paul Carey,2015-16,WSH,L,C,4,1,0,1,0,0,0.25,1,1,0,0,0,0,0,0,5,20.0,9:58,--
Luke Gazdic,2015-16,EDM,L,L,29,1,0,1,-6,24,0.03,1,1,0,0,0,0,0,0,18,5.6,6:12,0.0
Rob Klinkhammer,2015-16,EDM,L,L,14,1,0,1,-6,6,0.07,1,1,0,0,0,0,0,0,10,10.0,9:25,100.0
Mike Angelidis,2015-16,TBL,L,L,4,1,0,1,+2,5,0.25,1,1,0,0,0,0,0,1,1,100.0,9:00,32.3
Colin McDonald,2015-16,PHI,R,R,5,1,0,1,0,7,0.20,1,1,0,0,0,0,0,0,4,25.0,8:09,--
Martin Havlat,2015-16,STL,L,R,2,1,0,1,0,0,0.50,1,1,0,0,0,0,0,1,3,33.3,10:54,--
Dominik Simon,2015-16,PIT,L,C,3,0,1,1,0,0,0.33,0,1,0,0,0,0,0,0,2,0.0,6:04,--
Noel Acciari,2015-16,BOS,R,C,19,0,1,1,-4,8,0.05,0,1,0,0,0,0,0,0,18,0.0,9:54,44.1
Sonny Milano,2015-16,CBJ,L,L,3,0,1,1,+1,0,0.33,0,1,0,0,0,0,0,0,2,0.0,13:23,--
Michael Zalewski,2015-16,VAN,L,L,3,0,1,1,+1,2,0.33,0,1,0,0,0,0,0,0,2,0.0,11:51,60.0
Sergey Tolchinsky,2015-16,CAR,L,L,2,0,1,1,+1,0,0.50,0,1,0,0,0,0,0,0,1,0.0,11:48,0.0
Frederik Gauthier,2015-16,TOR,L,C,7,0,1,1,-5,0,0.14,0,0,0,0,0,1,0,0,3,0.0,13:51,47.3
Jacob de la Rose,2015-16,MTL,L,L,22,0,1,1,-6,6,0.05,0,1,0,0,0,0,0,0,20,0.0,12:26,51.5
Ryan Hartman,2015-16,CHI,R,R,3,0,1,1,-1,0,0.33,0,1,0,0,0,0,0,0,3,0.0,9:14,25.0
Ben Harpur,2015-16,OTT,L,D,5,0,1,1,+1,2,0.20,0,1,0,0,0,0,0,0,3,0.0,13:40,--
Anton Slepyshev,2015-16,EDM,R,L,11,0,1,1,-5,2,0.09,0,1,0,0,0,0,0,0,5,0.0,8:41,100.0
Joel Vermin,2015-16,TBL,L,R,6,0,1,1,+1,0,0.17,0,1,0,0,0,0,0,0,1,0.0,9:08,100.0
JC Lipon,2015-16,WPG,R,R,9,0,1,1,0,5,0.11,0,1,0,0,0,0,0,0,4,0.0,6:58,--
Slater Koekkoek,2015-16,TBL,L,D,9,0,1,1,-1,2,0.11,0,1,0,0,0,0,0,0,11,0.0,10:19,--
Griffin Reinhart,2015-16,EDM,L,D,29,0,1,1,-6,20,0.03,0,1,0,0,0,0,0,0,24,0.0,18:04,--
Yanni Gourde,2015-16,TBL,L,C,2,0,1,1,+1,2,0.50,0,1,0,0,0,0,0,0,0,--,7:19,--
Turner Elson,2015-16,CGY,L,C,1,0,1,1,+1,0,1.00,0,1,0,0,0,0,0,0,0,--,14:54,--
Seth Griffith,2015-16,BOS,R,C,4,0,1,1,-4,4,0.25,0,0,0,1,0,0,0,0,2,0.0,9:58,--
Tyler Wotherspoon,2015-16,CGY,L,D,11,0,1,1,0,0,0.09,0,1,0,0,0,0,0,0,9,0.0,14:10,--
Scott Harrington,2015-16,TOR,L,D,15,0,1,1,0,4,0.07,0,1,0,0,0,0,0,0,9,0.0,13:06,--
Xavier Ouellet,2015-16,DET,L,D,5,0,1,1,-2,2,0.20,0,1,0,0,0,0,0,0,4,0.0,16:15,--
Brett Ritchie,2015-16,DAL,R,R,8,0,1,1,-3,7,0.13,0,1,0,0,0,0,0,0,15,0.0,11:36,--
Taylor Fedun,2015-16,VAN,R,D,1,0,1,1,+1,0,1.00,0,1,0,0,0,0,0,0,0,--,18:48,--
Marek Hrivik,2015-16,NYR,R,L,5,0,1,1,+3,0,0.20,0,1,0,0,0,0,0,0,3,0.0,10:43,60.0
Brandon Gormley,2015-16,COL,L,D,26,0,1,1,-3,8,0.04,0,1,0,0,0,0,0,0,11,0.0,12:11,--
Craig Cunningham,2015-16,ARI,R,L,10,0,1,1,-1,2,0.10,0,1,0,0,0,0,0,0,13,0.0,10:05,66.7
Seth Helgeson,2015-16,NJD,L,D,19,0,1,1,-5,17,0.05,0,1,0,0,0,0,0,0,9,0.0,13:57,--
Drew Shore,2015-16,CGY,R,C,2,0,1,1,0,2,0.50,0,1,0,0,0,0,0,0,3,0.0,14:00,40.0
Dylan Olsen,2015-16,FLA,L,D,8,0,1,1,-1,2,0.13,0,1,0,0,0,0,0,0,9,0.0,13:45,--
Derek Grant,2015-16,CGY,L,C,15,0,1,1,-7,2,0.07,0,1,0,0,0,0,0,0,22,0.0,10:53,55.0
Andrew Campbell,2015-16,TOR,L,D,6,0,1,1,0,2,0.17,0,1,0,0,0,0,0,0,1,0.0,11:35,--
Michael Kostka,2015-16,OTT,R,D,15,0,1,1,+6,4,0.07,0,1,0,0,0,0,0,0,9,0.0,14:51,--
Tommy Cross,2015-16,BOS,L,D,3,0,1,1,-1,0,0.33,0,0,0,0,0,1,0,0,0,--,13:05,--
John Scott,2015-16,"ARI,MTL",L,L,12,0,1,1,-1,27,0.08,0,1,0,0,0,0,0,0,6,0.0,6:32,--
Tom Sestito,2015-16,PIT,L,L,4,0,1,1,+1,19,0.25,0,1,0,0,0,0,0,0,1,0.0,5:48,--
Bracken Kearns,2015-16,NYI,L,C,2,0,1,1,+1,4,0.50,0,0,0,0,0,1,0,0,0,--,15:54,66.7
Nikita Nikitin,2015-16,EDM,L,D,11,0,1,1,-5,8,0.09,0,1,0,0,0,0,0,0,12,0.0,14:48,--
Johan Franzen,2015-16,DET,L,R,2,0,1,1,0,2,0.50,0,0,0,1,0,0,0,0,3,0.0,12:57,0.0
Tuomo Ruutu,2015-16,NJD,L,L,33,0,1,1,-7,8,0.03,0,1,0,0,0,0,0,0,34,0.0,11:30,40.0
Chris Butler,2015-16,STL,L,D,5,0,0,0,-1,4,0.00,0,0,0,0,0,0,0,0,4,0.0,11:30,--
Cody Bass,2015-16,NSH,R,C,17,0,0,0,-1,17,0.00,0,0,0,0,0,0,0,0,11,0.0,7:40,57.1
Marc-Andre Gragnani,2015-16,NJD,L,D,4,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,0,--,14:22,--
Jeff Schultz,2015-16,LAK,L,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,18:15,--
Ladislav Smid,2015-16,CGY,L,D,22,0,0,0,-7,6,0.00,0,0,0,0,0,0,0,0,11,0.0,11:35,--
Tyson Strachan,2015-16,MIN,R,D,2,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,0,--,7:33,--
Corey Potter,2015-16,NSH,R,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,14:44,--
Clarke MacArthur,2015-16,OTT,L,L,4,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,10:52,0.0
Andre Benoit,2015-16,STL,L,D,2,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,0,--,13:35,--
Nate Guenin,2015-16,COL,R,D,29,0,0,0,+2,2,0.00,0,0,0,0,0,0,0,0,10,0.0,13:04,--
Daniel Paille,2015-16,NYR,L,L,12,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,11,0.0,11:25,0.0
James Wisniewski,2015-16,CAR,R,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,0:47,--
Matt Greene,2015-16,LAK,R,D,3,0,0,0,0,8,0.00,0,0,0,0,0,0,0,0,3,0.0,11:45,--
Tim Jackman,2015-16,ANA,R,R,2,0,0,0,-2,4,0.00,0,0,0,0,0,0,0,0,1,0.0,5:44,--
Brad Stuart,2015-16,COL,L,D,6,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,0,--,14:00,--
Andrew Ference,2015-16,EDM,L,D,6,0,0,0,-4,6,0.00,0,0,0,0,0,0,0,0,4,0.0,13:04,--
Eric Boulton,2015-16,NYI,L,L,6,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,3,0.0,9:29,--
Brandon Tanev,2015-16,WPG,L,L,3,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,4,0.0,12:03,--
Ryan Johnston,2015-16,MTL,R,D,3,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,16:17,--
Vojtech Mozik,2015-16,NJD,R,D,7,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,6,0.0,13:14,--
Dean Kukan,2015-16,CBJ,L,D,8,0,0,0,+9,0,0.00,0,0,0,0,0,0,0,0,3,0.0,17:21,--
Markus Hannikainen,2015-16,CBJ,L,L,4,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,3,0.0,7:09,--
Oliver Kylington,2015-16,CGY,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,17:22,--
Mikko Rantanen,2015-16,COL,L,R,9,0,0,0,-7,2,0.00,0,0,0,0,0,0,0,0,9,0.0,8:57,54.2
Kyle Baun,2015-16,CHI,R,R,2,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,9:03,--
Chase De Leo,2015-16,WPG,L,L,2,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,9:25,100.0
Brett Lernout,2015-16,MTL,R,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,6:30,--
Kasperi Kapanen,2015-16,TOR,R,R,9,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,14,0.0,14:47,--
